account_id,customer_id,account_type,account_status,account_balance,opened_date
A0006318,C005821,Savings,Active,26442.58,2018-07-10
A0006319,C005822,Current,Active,45179.92,2024-11-30
A0006320,C005823,Savings,Closed,20597.3,2019-03-17
A0006321,C005825,Salary,Active,123012.4,2024-11-30
A0006322,C005826,Current,Active,55106.11,2020-04-22
A0006323,C005827,Premium,Active,226553.57,2024-11-30
A0006324,C005828,Savings,Active,173602.77,2023-05-05
A0006325,C005828,Salary,Dormant,133432.92,2021-04-29
A0006326,C005829,Savings,Active,39071.13,2018-09-30
A0006327,C005830,Salary,Active,40968.79,2020-08-25
A0006328,C005831,Salary,Active,7808.09,2023-01-12
A0006329,C005832,Current,Active,13466.93,2021-08-31
A0006330,C005833,Current,Active,554048.72,2023-05-20
A0006331,C005834,Savings,Active,14138.11,2023-08-02
A0006332,C005834,Premium,Active,128929.28,2024-07-19
A0006333,C005836,Salary,Active,206576.44,2020-09-20
A0006334,C005837,Salary,Active,44677.54,2022-02-22
A0006335,C005837,Savings,Active,31316.48,2024-11-30
A0006336,C005838,Current,Active,102321.1,2023-11-03
A0006337,C005839,Current,Active,43269.4,2024-11-30
A0006338,C005840,Current,Active,32685.77,2020-03-20
A0006339,C005841,Current,Dormant,34987.94,2022-12-29
A0006340,C005841,Salary,Closed,112677.03,2024-03-28
A0006341,C005842,Savings,Active,99871.61,2023-05-28
A0006342,C005844,Savings,Active,44646.2,2024-02-05
A0006343,C005845,Savings,Active,14658.01,2019-06-13
A0006344,C005846,Savings,Active,51667.5,2023-05-19
A0006345,C005847,Current,Dormant,13912.5,2024-11-30
A0006346,C005847,Savings,Active,20409.14,2023-02-10
A0006347,C005848,Savings,Closed,10045.28,2019-03-21
A0006348,C005849,Savings,Active,12401.44,2021-04-04
A0006349,C005850,Savings,Active,30663.79,2024-10-26
A0006350,C005851,Current,Active,15061.54,2018-07-06
A0006351,C005852,Savings,Active,33256.56,2022-12-07
A0006352,C005854,Savings,Active,25566.38,2019-09-07
A0006353,C005854,Savings,Dormant,28618.69,2016-07-13
A0006354,C005855,Savings,Active,173064.77,2024-11-30
A0006355,C005855,Savings,Active,125626.16,2024-11-30
A0006356,C005856,Current,Closed,165945.43,2017-11-17
A0006357,C005856,Salary,Active,144481.92,2017-06-11
A0006358,C005857,Savings,Active,72977.81,2024-08-08
A0006359,C005858,Salary,Active,28146.31,2020-03-12
A0006360,C005859,Salary,Active,24107.67,2021-05-29
A0006361,C005861,Premium,Dormant,34749.63,2023-09-30
A0006362,C005862,Savings,Closed,99519.32,2019-10-11
A0006363,C005864,Savings,Active,380104.67,2023-07-10
A0006364,C005864,Savings,Active,788448.98,2023-06-17
A0006365,C005865,Savings,Active,192748.65,2022-05-01
A0006366,C005866,Current,Closed,59607.55,2020-08-20
A0006367,C005867,Premium,Active,28782.55,2022-06-12
A0006368,C005869,Premium,Active,173777.49,2020-01-27
A0006369,C005870,Current,Active,73283.06,2018-07-16
A0006370,C005871,Savings,Active,157450.63,2023-01-01
A0006371,C005872,Salary,Active,158625.25,2024-05-18
A0006372,C005873,Savings,Active,49742.44,2023-07-06
A0006373,C005874,Current,Active,14402.42,2017-09-13
A0006374,C005875,Savings,Active,178560.83,2022-07-07
A0006375,C005875,Current,Active,95379.08,2021-12-29
A0006376,C005876,Savings,Active,50810.34,2021-08-24
A0006377,C005876,Current,Active,51953.13,2020-04-21
A0006378,C005877,Savings,Active,6392.98,2023-05-08
A0006379,C005878,Savings,Active,174547.23,2021-10-31
A0006380,C005879,Salary,Active,106746.61,2017-03-17
A0006381,C005880,Premium,Active,35579.42,2023-04-14
A0006382,C005881,Current,Active,10572.01,2020-09-16
A0006383,C005881,Savings,Active,24884.28,2020-02-29
A0006384,C005882,Savings,Active,36428.18,2017-04-27
A0006385,C005883,Current,Active,17456.83,2019-11-24
A0006386,C005884,Savings,Active,24026.08,2024-05-27
A0006387,C005885,Current,Active,51502.92,2020-12-22
A0006388,C005886,Current,Active,24642.76,2023-01-17
A0006389,C005886,Savings,Active,31450.09,2019-10-18
A0006390,C005887,Savings,Active,85447.36,2021-02-15
A0006391,C005888,Current,Active,22037.18,2019-07-30
A0006392,C005891,Current,Active,5237.08,2019-07-02
A0006393,C005892,Current,Active,19303.98,2024-03-11
A0006394,C005894,Savings,Active,161842.33,2024-07-22
A0006395,C005895,Salary,Dormant,52227.96,2017-02-27
A0006396,C005896,Salary,Active,14284.66,2021-06-15
A0006397,C005896,Salary,Active,23118.09,2019-02-06
A0006398,C005897,Savings,Active,62833.13,2024-03-29
A0006399,C005897,Savings,Active,37092.91,2023-10-14
A0006400,C005898,Salary,Active,8077.27,2021-11-27
A0006401,C005899,Savings,Closed,17497.63,2022-06-10
A0006402,C005899,Salary,Active,13929.88,2024-11-30
A0006403,C005900,Savings,Active,44341.36,2023-01-22
A0006404,C005901,Savings,Active,56999.17,2019-01-16
A0006405,C005901,Current,Active,11425.77,2016-07-22
A0006406,C005903,Savings,Active,93944.08,2019-06-18
A0006407,C005904,Savings,Active,33144.5,2018-06-03
A0006408,C005904,Salary,Active,60964.82,2015-11-10
A0006409,C005905,Current,Active,129837.12,2023-05-21
A0006410,C005906,Current,Active,7270.48,2024-08-25
A0006411,C005907,Salary,Active,104557.35,2020-04-19
A0006412,C005908,Savings,Closed,19783.29,2024-11-30
A0006413,C005910,Current,Active,37566.15,2020-08-06
A0006414,C005911,Current,Active,84729.62,2018-04-22
A0006415,C005912,Savings,Active,119240.65,2024-11-30
A0006416,C005913,Salary,Active,47109.09,2019-07-18
A0006417,C005914,Savings,Active,74914.3,2024-03-12
A0006418,C005915,Salary,Active,187693.45,2022-06-14
A0006419,C005915,Current,Dormant,243810.82,2022-08-27
A0006420,C005916,Salary,Active,116603.37,2021-01-26
A0006421,C005917,Savings,Dormant,98955.46,2017-04-10
A0006422,C005920,Savings,Active,76313.24,2018-09-28
A0006423,C005920,Savings,Active,134217.75,2018-12-19
A0006424,C005921,Salary,Active,44948.32,2021-06-29
A0006425,C005922,Savings,Active,32565.17,2024-11-30
A0006426,C005923,Savings,Active,12478.58,2021-05-12
A0006427,C005924,Savings,Active,66876.97,2023-03-02
A0006428,C005925,Savings,Active,10021.32,2023-07-13
A0006429,C005925,Salary,Active,33115.01,2024-08-14
A0006430,C005927,Current,Active,228914.29,2024-06-20
A0006431,C005928,Current,Active,74708.51,2017-06-25
A0006432,C005929,Current,Dormant,35209.59,2024-11-30
A0006433,C005929,Salary,Active,23470.24,2024-01-28
A0006434,C005930,Salary,Active,20695.67,2019-08-08
A0006435,C005931,Savings,Active,160497.22,2024-11-30
A0006436,C005932,Savings,Active,55713.15,2024-08-24
A0006437,C005934,Savings,Active,245251.53,2018-02-12
A0006438,C005935,Salary,Active,9823.61,2022-02-08
A0006439,C005935,Savings,Active,8788.45,2021-10-22
A0006440,C005936,Current,Active,16640.98,2019-10-25
A0006441,C005936,Savings,Active,28379.81,2019-03-26
A0006442,C005937,Savings,Active,151519.59,2021-06-23
A0006443,C005940,Current,Active,12143.97,2023-02-03
A0006444,C005941,Savings,Active,21090.91,2024-11-30
A0006445,C005942,Salary,Active,144686.02,2022-05-31
A0006446,C005943,Current,Active,34219.51,2024-02-19
A0006447,C005944,Premium,Active,111871.88,2016-01-26
A0006448,C005945,Savings,Active,29223.93,2019-11-10
A0006449,C005946,Salary,Active,30911.57,2021-04-16
A0006450,C005948,Savings,Closed,13972.6,2024-09-10
A0006451,C005949,Savings,Active,30440.5,2018-10-30
A0006452,C005950,Current,Active,66463.6,2024-11-30
A0006453,C005952,Current,Active,15953.92,2018-12-04
A0006454,C005953,Salary,Active,43994.02,2022-08-06
A0006455,C005954,Savings,Active,42923.46,2024-01-15
A0006456,C005957,Salary,Active,112474.15,2020-09-15
A0006457,C005958,Salary,Active,209130.64,2024-11-30
A0006458,C005959,Savings,Active,38423.16,2017-07-11
A0006459,C005960,Premium,Active,62044.73,2024-11-30
A0006460,C005961,Savings,Active,51962.54,2024-05-01
A0006461,C005962,Salary,Active,24066.5,2016-06-19
A0006462,C005962,Savings,Active,82122.67,2017-09-21
A0006463,C005964,Savings,Active,126038.02,2022-03-09
A0006464,C005964,Savings,Active,410748.94,2021-02-03
A0006465,C005965,Savings,Closed,45377.18,2020-11-17
A0006466,C005967,Savings,Active,20545.57,2023-09-22
A0006467,C005967,Current,Active,6981.85,2023-06-20
A0006468,C005968,Premium,Active,87688.0,2022-04-27
A0006469,C005970,Savings,Active,138553.35,2024-11-30
A0006470,C005971,Savings,Active,29364.43,2017-06-15
A0006471,C005972,Salary,Active,135190.33,2022-06-10
A0006472,C005973,Current,Active,82347.24,2023-05-06
A0006473,C005974,Savings,Closed,20650.28,2016-06-18
A0006474,C005974,Savings,Active,32802.09,2016-05-18
A0006475,C005975,Salary,Active,50988.16,2019-03-06
A0006476,C005976,Salary,Active,76736.36,2023-01-25
A0006477,C005977,Savings,Closed,20426.26,2018-04-15
A0006478,C005978,Premium,Closed,465855.77,2021-07-23
A0006479,C005979,Salary,Dormant,16135.37,2018-10-15
A0006480,C005980,Savings,Active,16935.07,2024-11-30
A0006481,C005981,Savings,Active,18167.8,2021-11-11
A0006482,C005981,Salary,Active,11301.07,2021-08-26
A0006483,C005983,Salary,Active,132433.96,2022-10-03
A0006484,C005984,Savings,Active,51340.52,2019-09-17
A0006485,C005986,Premium,Active,356499.39,2022-03-24
A0006486,C005986,Current,Closed,33728.09,2023-03-06
A0006487,C005987,Savings,Closed,21386.6,2020-11-28
A0006488,C005987,Savings,Active,121580.46,2024-08-06
A0006489,C005988,Salary,Dormant,104046.33,2019-06-15
A0006490,C005989,Savings,Active,9651.04,2024-09-05
A0006491,C005989,Savings,Active,13870.55,2023-06-18
A0006492,C005990,Savings,Active,59168.64,2024-04-20
A0006493,C005991,Salary,Active,22907.41,2023-10-27
A0006494,C005992,Savings,Active,81469.57,2020-04-04
A0006495,C005993,Current,Active,63781.84,2019-06-07
A0006496,C005994,Premium,Dormant,32601.05,2021-11-22
A0006497,C005996,Savings,Active,59858.66,2017-07-18
A0006498,C005996,Savings,Dormant,208723.17,2018-02-26
A0006499,C005997,Savings,Active,31197.65,2020-08-21
A0006500,C005997,Current,Active,44667.59,2018-10-27
A0006501,C005998,Salary,Active,29452.07,2023-09-04
A0006502,C005998,Premium,Active,45995.8,2024-11-30
A0006503,C006001,Salary,Active,34263.46,2017-10-29
A0006504,C006002,Salary,Active,17190.35,2018-07-19
A0006505,C006003,Savings,Active,47544.04,2024-05-08
A0006506,C006003,Current,Active,21122.02,2024-11-30
A0006507,C006004,Current,Active,3954.03,2024-11-30
A0006508,C006005,Salary,Active,27174.63,2022-01-13
A0006509,C006006,Salary,Active,39799.82,2019-11-01
A0006510,C006007,Current,Active,57262.6,2021-07-25
A0006511,C006007,Current,Active,49653.5,2020-10-09
A0006512,C006008,Salary,Dormant,28032.34,2018-10-10
A0006513,C006008,Salary,Active,25354.66,2015-08-15
A0006514,C006009,Savings,Dormant,14875.0,2023-11-15
A0006515,C006009,Salary,Closed,101559.2,2024-02-27
A0006516,C006010,Salary,Active,67998.33,2024-11-30
A0006517,C006011,Salary,Active,21022.54,2024-11-30
A0006518,C006012,Savings,Active,22024.35,2019-11-22
A0006519,C006012,Premium,Dormant,203735.45,2016-11-26
A0006520,C006013,Salary,Active,8945.11,2020-03-06
A0006521,C006015,Current,Dormant,29783.94,2022-05-11
A0006522,C006017,Savings,Active,25124.06,2019-12-04
A0006523,C006018,Premium,Active,786489.45,2022-09-28
A0006524,C006019,Savings,Active,79412.33,2015-05-14
A0006525,C006020,Savings,Active,298907.71,2024-11-30
A0006526,C006020,Salary,Active,454505.03,2024-11-30
A0006527,C006022,Savings,Active,97658.97,2016-11-19
A0006528,C006022,Savings,Active,63474.1,2017-07-14
A0006529,C006023,Current,Active,80695.96,2023-10-31
A0006530,C006024,Current,Active,94846.38,2023-05-02
A0006531,C006025,Salary,Active,563699.27,2020-03-16
A0006532,C006026,Salary,Active,236233.73,2020-08-21
A0006533,C006026,Current,Active,109221.67,2020-10-05
A0006534,C006027,Salary,Dormant,80696.31,2019-05-31
A0006535,C006027,Savings,Closed,57827.27,2017-10-30
A0006536,C006028,Savings,Dormant,158591.53,2023-08-03
A0006537,C006029,Savings,Active,65468.41,2020-09-02
A0006538,C006030,Current,Active,12729.98,2018-12-20
A0006539,C006032,Savings,Active,71099.24,2024-11-30
A0006540,C006033,Current,Active,33044.32,2019-01-01
A0006541,C006035,Salary,Active,28301.83,2017-09-08
A0006542,C006036,Current,Active,33115.17,2024-11-30
A0006543,C006037,Savings,Active,79782.05,2020-01-03
A0006544,C006038,Current,Active,11020.07,2019-06-02
A0006545,C006038,Salary,Active,16933.45,2022-08-18
A0006546,C006039,Savings,Active,13938.08,2024-11-30
A0006547,C006039,Current,Active,40025.28,2024-11-30
A0006548,C006040,Salary,Active,74902.91,2020-05-06
A0006549,C006041,Salary,Active,298922.43,2021-01-24
A0006550,C006042,Savings,Active,18704.17,2020-07-12
A0006551,C006042,Savings,Active,26885.77,2020-08-13
A0006552,C006043,Savings,Active,25509.26,2021-01-06
A0006553,C006043,Current,Active,7484.61,2019-06-28
A0006554,C006044,Current,Active,17229.75,2020-09-05
A0006555,C006045,Current,Active,51211.76,2019-08-24
A0006556,C006046,Savings,Active,139725.91,2023-12-17
A0006557,C006047,Current,Active,15089.92,2020-09-30
A0006558,C006048,Salary,Active,45358.77,2017-07-03
A0006559,C006049,Salary,Active,79750.06,2024-11-30
A0006560,C006050,Salary,Active,97894.71,2023-03-28
A0006561,C006051,Current,Active,29498.44,2022-12-24
A0006562,C006053,Savings,Active,143022.06,2019-11-27
A0006563,C006055,Current,Active,7019.62,2019-05-28
A0006564,C006056,Savings,Active,202862.3,2024-11-30
A0006565,C006057,Current,Active,209629.2,2017-06-30
A0006566,C006058,Savings,Closed,32400.56,2021-01-21
A0006567,C006059,Savings,Active,20524.78,2024-11-30
A0006568,C006060,Savings,Active,101112.43,2019-02-20
A0006569,C006060,Salary,Active,30700.36,2017-11-22
A0006570,C006061,Salary,Active,28200.77,2019-04-30
A0006571,C006064,Premium,Dormant,23862.81,2017-06-11
A0006572,C006065,Current,Active,29427.19,2023-04-25
A0006573,C006066,Current,Active,158352.72,2016-10-16
A0006574,C006067,Premium,Active,45382.08,2021-06-14
A0006575,C006068,Current,Active,55095.41,2018-10-18
A0006576,C006069,Salary,Active,12665.77,2019-05-28
A0006577,C006070,Salary,Active,24738.52,2019-09-22
A0006578,C006070,Savings,Active,52546.95,2021-07-12
A0006579,C006071,Current,Active,9152.28,2019-12-29
A0006580,C006073,Current,Active,32785.5,2020-07-18
A0006581,C006073,Salary,Active,33739.77,2023-08-28
A0006582,C006074,Savings,Active,35158.58,2021-05-28
A0006583,C006074,Savings,Active,18095.91,2022-04-08
A0006584,C006075,Savings,Active,33793.33,2022-04-21
A0006585,C006077,Current,Active,67391.86,2023-01-01
A0006586,C006078,Salary,Active,44144.25,2017-11-01
A0006587,C006079,Savings,Active,9979.04,2024-11-30
A0006588,C006079,Savings,Active,21371.96,2024-11-30
A0006589,C006080,Salary,Active,21965.38,2024-11-30
A0006590,C006080,Current,Active,18712.24,2022-02-02
A0006591,C006081,Savings,Active,62870.72,2018-11-20
A0006592,C006081,Current,Active,29511.59,2017-12-16
A0006593,C006082,Savings,Active,11372.47,2023-11-20
A0006594,C006083,Current,Active,53076.18,2021-06-09
A0006595,C006084,Savings,Active,106370.01,2016-07-27
A0006596,C006084,Savings,Closed,134446.11,2017-07-07
A0006597,C006086,Savings,Active,8632.8,2021-08-24
A0006598,C006086,Savings,Active,30918.69,2021-04-23
A0006599,C006087,Salary,Active,23210.82,2024-11-30
A0006600,C006087,Savings,Active,17580.03,2024-11-30
A0006601,C006088,Salary,Active,72979.1,2020-02-25
A0006602,C006090,Savings,Active,41653.64,2024-11-30
A0006603,C006091,Salary,Active,98234.58,2019-05-20
A0006604,C006092,Current,Active,15369.07,2023-01-30
A0006605,C006093,Salary,Active,31843.24,2023-01-29
A0006606,C006095,Salary,Active,133232.32,2019-04-02
A0006607,C006097,Savings,Closed,5859.7,2016-04-14
A0006608,C006099,Savings,Active,25253.08,2024-11-30
A0006609,C006099,Savings,Active,22466.61,2024-11-30
A0006610,C006100,Savings,Dormant,440035.15,2022-02-20
A0006611,C006101,Savings,Active,226159.48,2021-09-09
A0006612,C006101,Savings,Active,66789.95,2021-09-22
A0006613,C006103,Salary,Active,12423.6,2024-11-30
A0006614,C006104,Savings,Active,32879.11,2021-05-25
A0006615,C006105,Current,Active,40180.56,2024-10-02
A0006616,C006105,Salary,Active,39579.25,2022-03-26
A0006617,C006106,Savings,Active,15894.99,2022-10-09
A0006618,C006108,Salary,Active,306208.3,2024-11-30
A0006619,C006108,Current,Active,42190.27,2022-10-08
A0006620,C006110,Salary,Active,51584.58,2024-01-17
A0006621,C006110,Current,Dormant,54514.43,2022-07-19
A0006622,C006111,Salary,Active,62740.56,2018-11-17
A0006623,C006111,Salary,Active,47212.22,2020-04-08
A0006624,C006112,Savings,Active,75591.71,2021-03-27
A0006625,C006113,Savings,Active,12695.52,2023-07-17
A0006626,C006114,Current,Active,71434.08,2018-07-24
A0006627,C006116,Salary,Active,26567.48,2015-04-08
A0006628,C006117,Savings,Active,19993.7,2019-07-30
A0006629,C006118,Current,Active,451414.96,2022-11-30
A0006630,C006120,Current,Active,98338.2,2020-05-30
A0006631,C006122,Current,Active,265469.53,2021-06-07
A0006632,C006123,Salary,Active,33875.89,2020-11-24
A0006633,C006124,Savings,Active,22437.38,2024-11-30
A0006634,C006125,Current,Active,59964.58,2019-10-27
A0006635,C006126,Savings,Active,115618.15,2024-06-30
A0006636,C006127,Salary,Dormant,442259.49,2024-11-30
A0006637,C006128,Savings,Active,27473.82,2024-11-30
A0006638,C006129,Savings,Active,41935.29,2019-12-05
A0006639,C006129,Savings,Active,23651.41,2021-09-20
A0006640,C006130,Salary,Active,71603.9,2022-05-13
A0006641,C006131,Savings,Active,16419.11,2023-01-28
A0006642,C006131,Premium,Active,70141.17,2022-03-13
A0006643,C006132,Current,Active,35542.26,2020-12-14
A0006644,C006133,Savings,Active,36047.14,2023-02-10
A0006645,C006135,Salary,Active,55656.45,2024-11-05
A0006646,C006136,Premium,Active,257227.9,2024-11-30
A0006647,C006137,Current,Active,60944.15,2018-01-24
A0006648,C006138,Salary,Closed,35228.14,2018-06-08
A0006649,C006140,Current,Active,138201.71,2018-11-19
A0006650,C006141,Savings,Active,34737.81,2018-01-08
A0006651,C006141,Salary,Active,237683.25,2017-09-02
A0006652,C006142,Premium,Active,37242.53,2024-11-30
A0006653,C006143,Savings,Active,42522.08,2023-03-03
A0006654,C006143,Savings,Active,16626.0,2024-03-22
A0006655,C006144,Savings,Active,667782.56,2016-03-31
A0006656,C006144,Savings,Active,530844.07,2016-05-12
A0006657,C006145,Savings,Closed,92632.06,2024-11-30
A0006658,C006145,Salary,Active,84507.86,2024-11-30
A0006659,C006146,Current,Active,28901.81,2024-11-30
A0006660,C006147,Savings,Active,67049.77,2023-07-13
A0006661,C006148,Savings,Active,17931.11,2019-12-29
A0006662,C006149,Savings,Active,43907.01,2018-12-27
A0006663,C006149,Current,Dormant,14737.74,2021-10-26
A0006664,C006151,Savings,Active,14936.6,2020-02-23
A0006665,C006151,Salary,Active,10579.94,2016-07-04
A0006666,C006152,Salary,Active,65297.4,2022-10-24
A0006667,C006152,Current,Active,33060.56,2024-11-30
A0006668,C006153,Current,Active,30135.98,2024-11-30
A0006669,C006153,Premium,Active,62328.57,2024-11-30
A0006670,C006154,Savings,Active,26548.74,2024-05-30
A0006671,C006155,Savings,Dormant,22470.74,2022-11-15
A0006672,C006157,Savings,Active,23552.85,2020-08-21
A0006673,C006157,Current,Active,11762.06,2021-08-04
A0006674,C006158,Salary,Closed,19246.68,2020-01-29
A0006675,C006159,Salary,Active,199479.3,2022-10-11
A0006676,C006160,Current,Active,97092.18,2019-01-30
A0006677,C006161,Savings,Active,12788.43,2018-04-26
A0006678,C006162,Salary,Active,58920.25,2020-09-23
A0006679,C006163,Savings,Active,31821.19,2023-11-17
A0006680,C006163,Savings,Active,45219.73,2023-12-02
A0006681,C006164,Current,Active,27246.85,2021-05-30
A0006682,C006165,Savings,Dormant,11114.09,2024-11-30
A0006683,C006166,Current,Active,5093.87,2024-11-30
A0006684,C006167,Salary,Active,28496.94,2016-12-27
A0006685,C006168,Current,Active,72914.3,2023-05-18
A0006686,C006169,Salary,Active,3224.94,2024-03-13
