application_id,customer_id,loan_id,loan_type,requested_amount,application_date,decision_date,application_status
APP0000471,C006686,L0000471,Personal,436923.66,2021-01-04,2021-01-16,Approved
APP0014071,C002594,L0014071,Auto,2341200.16,2022-09-22,2022-10-06,Approved
APP0026098,C004783,,Business,2978792.72,2023-09-05,2023-09-16,Rejected
APP0022531,C009478,,Personal,251676.57,2022-01-19,2022-01-20,Withdrawn
APP0028890,C007131,,Mortgage,4631773.2,2024-05-19,2024-05-31,Rejected
APP0028795,C001010,,Auto,1471337.6,2021-04-12,2021-04-17,Withdrawn
APP0022224,C004875,,Personal,1110220.69,2023-07-22,2023-08-02,Rejected
APP0018597,C006578,L0018597,Education,467734.6,2023-02-19,2023-03-03,Approved
APP0012360,C007767,L0012360,Education,1479749.35,2021-11-20,2021-11-24,Approved
APP0006007,C005018,L0006007,Mortgage,5312879.58,2024-03-01,2024-03-18,Approved
APP0013431,C003193,L0013431,Personal,68022.99,2021-08-08,2021-08-22,Approved
APP0028401,C000004,,Mortgage,2799354.42,2022-09-16,2022-09-17,Rejected
APP0024091,C002322,,Education,743504.6,2023-02-13,2023-02-16,Rejected
APP0016698,C003787,L0016698,Personal,1060834.28,2022-07-28,2022-08-06,Approved
APP0027619,C007081,,Personal,353556.82,2022-08-04,2022-08-18,Rejected
APP0016197,C006591,L0016197,Personal,529329.23,2023-08-18,2023-09-02,Approved
APP0020330,C007384,L0020330,Mortgage,11406608.51,2021-12-31,2022-01-09,Approved
APP0028443,C009702,,Business,945069.33,2022-10-11,2022-10-12,Rejected
APP0016871,C004006,L0016871,Business,969501.19,2024-04-21,2024-05-06,Approved
APP0009361,C009411,L0009361,Mortgage,15000000.0,2021-06-18,2021-06-29,Approved
APP0008587,C002383,L0008587,Mortgage,4059902.96,2021-06-04,2021-06-13,Approved
APP0029917,C002523,,Mortgage,3282402.09,2021-05-31,2021-06-11,Rejected
APP0023048,C007924,,Personal,739090.51,2022-03-24,2022-04-03,Rejected
APP0011801,C005250,L0011801,Personal,234369.93,2024-05-19,2024-05-20,Approved
APP0024463,C009053,,Business,1361216.74,2022-04-04,2022-04-06,Rejected
APP0022214,C008041,,Education,1176067.58,2021-03-03,2021-03-05,Rejected
APP0028668,C008984,,Mortgage,9390203.64,2022-06-21,2022-06-22,Withdrawn
APP0026897,C001654,,Personal,608144.51,2022-02-03,2022-02-09,Rejected
APP0021680,C002502,L0021680,Personal,1195903.72,2021-09-10,2021-09-12,Approved
APP0015491,C005461,L0015491,Personal,1072043.23,2021-01-18,2021-01-29,Approved
APP0009546,C009936,L0009546,Mortgage,14143273.29,2021-08-22,2021-09-01,Approved
APP0000177,C008017,L0000177,Personal,636370.1,2022-12-20,2023-01-04,Approved
APP0013571,C004661,L0013571,Personal,1022224.86,2023-04-13,2023-04-30,Approved
APP0011504,C008489,L0011504,Business,1704451.68,2022-11-16,2022-11-17,Approved
APP0007276,C005816,L0007276,Auto,384557.55,2022-01-30,2022-02-16,Approved
APP0018408,C004261,L0018408,Mortgage,10101856.88,2024-05-25,2024-06-04,Approved
APP0001624,C006258,L0001624,Personal,126028.38,2023-04-02,2023-04-15,Approved
APP0001237,C007451,L0001237,Business,2651884.31,2022-10-21,2022-11-06,Approved
APP0006336,C009444,L0006336,Personal,825048.94,2021-04-07,2021-04-17,Approved
APP0002235,C008475,L0002235,Personal,285150.35,2023-03-26,2023-03-27,Approved
APP0025843,C000340,,Personal,121000.79,2024-07-14,2024-07-18,Rejected
APP0005153,C008755,L0005153,Education,1595026.19,2023-02-24,2023-03-08,Approved
APP0005719,C007559,L0005719,Personal,1078462.13,2022-12-29,2022-12-31,Approved
APP0022986,C001731,,Personal,879871.47,2021-10-23,2021-10-29,Withdrawn
APP0016177,C007080,L0016177,Personal,206353.9,2024-04-07,2024-04-22,Approved
APP0025031,C002134,,Mortgage,10062687.01,2024-05-14,2024-05-18,Rejected
APP0002395,C007076,L0002395,Business,7112521.97,2023-09-10,2023-09-21,Approved
APP0029590,C004805,,Business,2507216.98,2024-05-21,2024-05-27,Rejected
APP0026278,C003998,,Auto,541066.19,2022-02-06,2022-02-13,Withdrawn
APP0005919,C009607,L0005919,Personal,442170.59,2023-11-28,2023-12-12,Approved
APP0012189,C006692,L0012189,Personal,183933.38,2023-04-16,2023-04-26,Approved
APP0013511,C007897,L0013511,Personal,581643.48,2021-12-16,2021-12-23,Approved
APP0005770,C007693,L0005770,Auto,2353704.83,2021-02-21,2021-03-07,Approved
APP0002437,C008099,L0002437,Personal,1244760.85,2023-08-05,2023-08-08,Approved
APP0021706,C006688,L0021706,Business,4975900.02,2022-02-09,2022-02-17,Approved
APP0021502,C003180,L0021502,Personal,1058077.4,2021-01-25,2021-01-29,Approved
APP0024140,C007178,,Business,1658526.21,2024-02-17,2024-02-23,Rejected
APP0019840,C000779,L0019840,Mortgage,3578416.68,2021-02-15,2021-03-04,Approved
APP0003747,C008830,L0003747,Auto,2552767.55,2024-05-16,2024-05-21,Approved
APP0009872,C003803,L0009872,Personal,810046.18,2021-01-16,2021-02-02,Approved
APP0010667,C006503,L0010667,Auto,2899878.96,2021-09-03,2021-09-15,Approved
APP0007773,C008135,L0007773,Personal,120605.19,2021-05-03,2021-05-20,Approved
APP0001328,C009955,L0001328,Business,4625219.84,2021-12-20,2022-01-05,Approved
APP0011730,C009573,L0011730,Business,8000000.0,2022-10-10,2022-10-20,Approved
APP0006614,C000723,L0006614,Education,752891.01,2022-11-08,2022-11-11,Approved
APP0007797,C007937,L0007797,Education,1531261.51,2023-07-03,2023-07-12,Approved
APP0005736,C001233,L0005736,Auto,1994289.77,2021-09-03,2021-09-12,Approved
APP0022176,C009138,,Personal,280259.26,2022-07-01,2022-07-15,Rejected
APP0003277,C003553,L0003277,Personal,820911.12,2022-10-25,2022-10-29,Approved
APP0002747,C002283,L0002747,Personal,792345.36,2024-07-04,2024-07-09,Approved
APP0020893,C009428,L0020893,Auto,949403.37,2021-10-29,2021-11-12,Approved
APP0008295,C007208,L0008295,Personal,689044.69,2023-03-25,2023-04-07,Approved
APP0008084,C007590,L0008084,Auto,884129.46,2022-12-31,2023-01-06,Approved
APP0023199,C004542,,Auto,2843556.81,2021-04-29,2021-05-05,Withdrawn
APP0009854,C007239,L0009854,Business,6135105.25,2024-06-07,2024-06-13,Approved
APP0017800,C004923,L0017800,Auto,2826183.2,2023-11-25,2023-11-28,Approved
APP0021463,C008255,L0021463,Business,2080898.86,2024-09-28,2024-10-04,Approved
APP0003675,C007543,L0003675,Auto,791841.66,2023-08-17,2023-08-31,Approved
APP0025719,C000615,,Auto,853236.37,2024-05-06,2024-05-14,Withdrawn
APP0008012,C000948,L0008012,Mortgage,11099345.2,2024-08-09,2024-08-12,Approved
APP0014682,C002428,L0014682,Personal,783878.76,2022-11-04,2022-11-13,Approved
APP0003866,C003430,L0003866,Mortgage,6744176.63,2021-03-24,2021-03-29,Approved
APP0019574,C005587,L0019574,Personal,649595.95,2023-04-20,2023-04-24,Approved
APP0011466,C003404,L0011466,Personal,197875.48,2024-08-07,2024-08-08,Approved
APP0009887,C008188,L0009887,Education,397457.66,2022-09-16,2022-09-30,Approved
APP0028892,C003700,,Personal,1029206.71,2024-02-09,2024-02-16,Rejected
APP0005162,C006025,L0005162,Personal,1500000.0,2023-02-14,2023-02-15,Approved
APP0022114,C000871,,Education,827690.51,2024-10-10,2024-10-13,Withdrawn
APP0012916,C005852,L0012916,Auto,420387.3,2024-07-04,2024-07-16,Approved
APP0005445,C005934,L0005445,Business,8000000.0,2024-07-27,2024-08-03,Approved
APP0000269,C001471,L0000269,Mortgage,9356838.31,2023-05-18,2023-05-19,Approved
APP0000519,C004698,L0000519,Mortgage,1415792.2,2023-07-27,2023-08-06,Approved
APP0007160,C000608,L0007160,Personal,1470456.68,2023-09-19,2023-10-06,Approved
APP0016251,C003133,L0016251,Personal,278093.87,2023-12-22,2023-12-25,Approved
APP0017788,C001821,L0017788,Mortgage,8649487.37,2022-01-04,2022-01-17,Approved
APP0006361,C003714,L0006361,Mortgage,12786397.02,2023-04-29,2023-05-06,Approved
APP0012323,C004842,L0012323,Mortgage,8414746.88,2021-10-05,2021-10-08,Approved
APP0020552,C001986,L0020552,Personal,667616.52,2023-08-04,2023-08-05,Approved
APP0010200,C009760,L0010200,Business,2822832.46,2021-07-07,2021-07-21,Approved
APP0002359,C006321,L0002359,Auto,1111548.27,2023-07-27,2023-08-03,Approved
APP0006024,C008288,L0006024,Mortgage,8113337.64,2024-05-01,2024-05-03,Approved
APP0007343,C007338,L0007343,Personal,195945.23,2022-03-07,2022-03-11,Approved
APP0013869,C002028,L0013869,Personal,456625.31,2022-11-20,2022-12-04,Approved
APP0026842,C007403,,Personal,608383.23,2022-02-07,2022-02-20,Rejected
APP0021525,C008262,L0021525,Personal,1161937.48,2024-09-17,2024-09-23,Approved
APP0000938,C009052,L0000938,Mortgage,10101637.32,2021-12-13,2021-12-21,Approved
APP0012685,C001674,L0012685,Personal,683575.58,2024-06-25,2024-07-11,Approved
APP0021829,C000822,L0021829,Business,1163008.62,2021-04-30,2021-05-16,Approved
APP0010462,C004679,L0010462,Business,5500959.44,2022-10-13,2022-10-28,Approved
APP0003460,C009471,L0003460,Business,1437525.46,2022-02-10,2022-02-11,Approved
APP0026610,C002894,,Education,1607622.65,2022-04-21,2022-04-30,Rejected
APP0021518,C009680,L0021518,Personal,673726.12,2024-07-05,2024-07-16,Approved
APP0004966,C004759,L0004966,Personal,1203599.9,2023-05-22,2023-05-25,Approved
APP0017385,C001165,L0017385,Personal,132542.52,2021-12-26,2022-01-09,Approved
APP0016701,C000784,L0016701,Personal,423760.78,2023-08-08,2023-08-18,Approved
APP0002775,C007283,L0002775,Mortgage,15000000.0,2021-07-31,2021-08-05,Approved
APP0000268,C000670,L0000268,Personal,685295.2,2023-12-11,2023-12-27,Approved
APP0018251,C002061,L0018251,Business,4318868.21,2023-03-03,2023-03-16,Approved
APP0003120,C006966,L0003120,Personal,285961.85,2022-12-09,2022-12-16,Approved
APP0008421,C001871,L0008421,Personal,744512.57,2021-04-25,2021-05-03,Approved
APP0016931,C002621,L0016931,Auto,1784062.73,2023-09-17,2023-09-26,Approved
APP0001211,C008222,L0001211,Personal,514385.34,2023-01-25,2023-02-09,Approved
APP0015483,C007903,L0015483,Auto,1804635.65,2023-12-31,2024-01-01,Approved
APP0001086,C003927,L0001086,Education,383484.76,2023-09-09,2023-09-20,Approved
APP0008496,C005320,L0008496,Mortgage,10125181.21,2024-02-23,2024-03-08,Approved
APP0000741,C007748,L0000741,Mortgage,10585701.9,2021-12-26,2021-12-29,Approved
APP0009596,C001286,L0009596,Personal,92943.77,2022-10-26,2022-10-30,Approved
APP0006219,C009577,L0006219,Mortgage,5083150.46,2021-04-06,2021-04-11,Approved
APP0008853,C007004,L0008853,Mortgage,12844368.81,2021-06-07,2021-06-09,Approved
APP0003037,C002422,L0003037,Personal,221627.24,2022-02-06,2022-02-14,Approved
APP0015165,C008315,L0015165,Business,4518158.51,2022-10-14,2022-10-16,Approved
APP0012811,C004548,L0012811,Personal,152357.46,2022-12-01,2022-12-05,Approved
APP0013198,C009766,L0013198,Mortgage,7622581.08,2021-12-23,2022-01-08,Approved
APP0021587,C006149,L0021587,Business,2943513.71,2022-01-09,2022-01-22,Approved
APP0025063,C002698,,Personal,1262076.96,2022-04-20,2022-04-21,Rejected
APP0011572,C009126,L0011572,Mortgage,10380375.4,2021-09-22,2021-09-28,Approved
APP0021761,C009006,L0021761,Business,998996.52,2023-11-11,2023-11-28,Approved
APP0026099,C006092,,Auto,2074463.15,2024-09-02,2024-09-15,Rejected
APP0001770,C004634,L0001770,Personal,68832.72,2021-03-22,2021-03-31,Approved
APP0019912,C004520,L0019912,Education,377785.03,2023-01-01,2023-01-18,Approved
APP0003709,C001134,L0003709,Personal,466975.57,2023-04-24,2023-05-07,Approved
APP0016711,C008047,L0016711,Personal,192682.63,2023-11-12,2023-11-19,Approved
APP0015672,C009864,L0015672,Personal,531012.13,2024-05-02,2024-05-17,Approved
APP0006680,C008302,L0006680,Business,3114298.38,2024-07-06,2024-07-19,Approved
APP0007627,C007644,L0007627,Mortgage,10106478.08,2021-03-11,2021-03-20,Approved
APP0028382,C001610,,Mortgage,6508954.06,2022-01-17,2022-01-22,Rejected
APP0024044,C006794,,Mortgage,8964368.79,2021-11-12,2021-11-18,Rejected
APP0001500,C002478,L0001500,Education,1605098.45,2024-07-17,2024-07-25,Approved
APP0003563,C005982,L0003563,Auto,3125587.79,2023-09-06,2023-09-12,Approved
APP0006660,C004091,L0006660,Personal,216979.07,2022-04-20,2022-04-21,Approved
APP0000131,C000967,L0000131,Personal,790954.43,2021-05-11,2021-05-18,Approved
APP0017330,C003589,L0017330,Personal,1083309.64,2024-06-25,2024-07-09,Approved
APP0011452,C000010,L0011452,Mortgage,6824511.02,2021-01-19,2021-01-30,Approved
APP0003221,C009453,L0003221,Education,419360.05,2021-02-28,2021-03-12,Approved
APP0004881,C003845,L0004881,Business,5840821.3,2024-02-03,2024-02-18,Approved
APP0011913,C007079,L0011913,Education,800055.3,2023-12-03,2023-12-10,Approved
APP0004919,C009673,L0004919,Personal,761110.91,2022-08-04,2022-08-07,Approved
APP0001177,C002636,L0001177,Auto,1735160.6,2023-12-19,2023-12-21,Approved
APP0005583,C009098,L0005583,Business,2874159.26,2021-11-02,2021-11-19,Approved
APP0016506,C008824,L0016506,Education,610370.66,2022-12-13,2022-12-20,Approved
APP0012117,C001437,L0012117,Business,5082934.25,2024-01-06,2024-01-14,Approved
APP0001826,C004350,L0001826,Mortgage,1809931.46,2021-12-20,2021-12-29,Approved
APP0011370,C004613,L0011370,Personal,513800.83,2023-11-06,2023-11-16,Approved
APP0024753,C000849,,Education,1206417.14,2022-01-13,2022-01-22,Rejected
APP0015651,C000503,L0015651,Personal,127345.75,2021-05-30,2021-05-31,Approved
APP0021687,C004902,L0021687,Auto,2994223.45,2022-09-11,2022-09-19,Approved
APP0022238,C008782,,Mortgage,3352853.0,2024-02-05,2024-02-14,Withdrawn
APP0000161,C002676,L0000161,Auto,2372116.19,2021-08-28,2021-08-30,Approved
APP0027300,C007055,,Personal,1052716.31,2022-06-18,2022-06-28,Rejected
APP0020431,C009535,L0020431,Personal,832786.9,2022-03-25,2022-04-09,Approved
APP0020952,C001173,L0020952,Business,651406.75,2021-04-12,2021-04-19,Approved
APP0005767,C003884,L0005767,Personal,834965.8,2022-10-22,2022-11-04,Approved
APP0012965,C008562,L0012965,Business,2276560.86,2022-06-26,2022-07-07,Approved
APP0017579,C002781,L0017579,Personal,680682.67,2023-01-26,2023-02-09,Approved
APP0001708,C006162,L0001708,Personal,212959.07,2022-03-27,2022-04-12,Approved
APP0002217,C005988,L0002217,Education,1239806.37,2024-10-04,2024-10-20,Approved
APP0006330,C004479,L0006330,Education,266995.38,2024-02-25,2024-02-29,Approved
APP0002996,C008994,L0002996,Education,1046354.07,2022-10-25,2022-11-11,Approved
APP0023408,C006929,,Auto,2331883.51,2022-06-25,2022-06-29,Rejected
APP0017848,C006053,L0017848,Personal,555339.85,2024-06-22,2024-07-09,Approved
APP0000399,C009353,L0000399,Personal,94625.75,2023-09-06,2023-09-11,Approved
APP0019013,C008836,L0019013,Personal,793745.91,2021-02-11,2021-02-19,Approved
APP0021064,C000812,L0021064,Personal,85446.05,2024-09-02,2024-09-17,Approved
APP0018122,C003963,L0018122,Auto,3955210.65,2022-04-16,2022-04-19,Approved
APP0010988,C001320,L0010988,Education,1252105.64,2023-11-19,2023-11-24,Approved
APP0023841,C006885,,Personal,763757.63,2021-12-25,2022-01-04,Rejected
APP0017721,C008324,L0017721,Mortgage,7852724.79,2024-05-02,2024-05-09,Approved
APP0020755,C008905,L0020755,Mortgage,1754077.18,2021-09-18,2021-09-24,Approved
APP0006714,C000370,L0006714,Auto,4000000.0,2024-07-30,2024-08-10,Approved
APP0003941,C004111,L0003941,Personal,626271.11,2024-04-13,2024-04-21,Approved
APP0018924,C009064,L0018924,Personal,430976.51,2021-03-30,2021-04-08,Approved
APP0020519,C006978,L0020519,Business,2520262.79,2021-07-28,2021-08-08,Approved
APP0023213,C003589,,Mortgage,11698063.94,2021-12-20,2021-12-25,Rejected
APP0015055,C008202,L0015055,Personal,1078770.44,2023-06-15,2023-06-30,Approved
APP0019865,C000355,L0019865,Personal,647576.21,2024-01-03,2024-01-13,Approved
APP0019411,C004474,L0019411,Personal,382348.49,2021-12-17,2021-12-27,Approved
APP0023828,C006187,,Mortgage,2554325.82,2024-09-14,2024-09-26,Rejected
APP0019398,C001219,L0019398,Auto,1727786.66,2023-07-22,2023-07-27,Approved
APP0005944,C001661,L0005944,Personal,511832.55,2024-04-30,2024-05-12,Approved
APP0018096,C004895,L0018096,Personal,165945.41,2022-01-28,2022-02-09,Approved
APP0019479,C007712,L0019479,Education,690975.82,2024-06-28,2024-06-30,Approved
APP0026888,C008384,,Personal,423400.21,2023-11-27,2023-12-02,Rejected
APP0009086,C003786,L0009086,Business,1966251.23,2023-12-21,2023-12-24,Approved
APP0000450,C003173,L0000450,Business,2867054.85,2024-10-24,2024-11-03,Approved
APP0022579,C001799,,Personal,363362.25,2021-05-06,2021-05-07,Rejected
APP0022733,C005652,,Auto,1824867.37,2024-09-12,2024-09-14,Rejected
APP0024282,C006955,,Education,1219626.08,2024-06-26,2024-06-30,Rejected
APP0023188,C009746,,Education,147350.66,2023-04-07,2023-04-09,Rejected
APP0016949,C002254,L0016949,Personal,157138.46,2021-03-29,2021-04-15,Approved
APP0027409,C005924,,Personal,129133.07,2022-06-06,2022-06-11,Rejected
APP0019617,C009421,L0019617,Auto,1511047.94,2024-10-04,2024-10-15,Approved
APP0015414,C008996,L0015414,Business,1861789.66,2023-06-07,2023-06-14,Approved
APP0008728,C009571,L0008728,Education,636111.95,2022-10-29,2022-11-08,Approved
APP0019795,C000956,L0019795,Mortgage,6359982.62,2021-04-02,2021-04-11,Approved
APP0006607,C008780,L0006607,Personal,491911.47,2021-12-26,2022-01-01,Approved
APP0029465,C007375,,Mortgage,3948498.6,2021-05-23,2021-06-03,Withdrawn
APP0006522,C007646,L0006522,Personal,1262209.37,2024-08-07,2024-08-20,Approved
APP0028707,C004466,,Business,5759618.07,2024-01-29,2024-02-05,Withdrawn
APP0000367,C009607,L0000367,Mortgage,2105318.55,2023-07-13,2023-07-20,Approved
APP0007808,C004516,L0007808,Business,4800695.94,2024-10-24,2024-11-10,Approved
APP0026007,C004290,,Education,684501.97,2023-01-02,2023-01-11,Withdrawn
APP0007560,C005287,L0007560,Education,1177935.02,2024-06-08,2024-06-23,Approved
APP0017238,C000081,L0017238,Personal,484373.69,2023-09-09,2023-09-24,Approved
APP0029777,C000598,,Personal,437894.11,2021-01-17,2021-01-24,Rejected
APP0012968,C000714,L0012968,Personal,1196569.91,2023-02-17,2023-02-27,Approved
APP0001891,C002621,L0001891,Personal,817673.12,2023-02-15,2023-03-02,Approved
APP0005135,C005040,L0005135,Education,1364197.69,2021-07-15,2021-07-17,Approved
APP0005204,C001294,L0005204,Mortgage,12168747.71,2023-10-15,2023-10-29,Approved
APP0018810,C009057,L0018810,Business,3306896.98,2023-01-26,2023-01-28,Approved
APP0028635,C004834,,Mortgage,8601319.25,2023-11-20,2023-11-29,Rejected
APP0005967,C003883,L0005967,Business,3592212.41,2023-05-26,2023-06-05,Approved
APP0024709,C003521,,Personal,656268.27,2023-06-17,2023-06-25,Rejected
APP0016112,C009614,L0016112,Mortgage,5049882.3,2022-09-11,2022-09-18,Approved
APP0007584,C002000,L0007584,Education,1183193.4,2022-10-10,2022-10-20,Approved
APP0022515,C005750,,Personal,423899.88,2021-11-21,2021-12-03,Rejected
APP0001689,C000543,L0001689,Auto,1694141.22,2021-03-15,2021-04-01,Approved
APP0006674,C009980,L0006674,Personal,521099.34,2024-05-29,2024-05-31,Approved
APP0021792,C006679,L0021792,Business,8000000.0,2024-04-28,2024-05-04,Approved
APP0029160,C007261,,Business,1595689.34,2021-02-25,2021-03-05,Withdrawn
APP0004293,C005809,L0004293,Business,500000.0,2022-11-09,2022-11-26,Approved
APP0004615,C001178,L0004615,Mortgage,7447514.06,2024-10-22,2024-11-01,Approved
APP0013788,C002961,L0013788,Education,1490763.99,2024-01-13,2024-01-27,Approved
APP0021217,C009240,L0021217,Mortgage,1662986.81,2021-03-27,2021-04-05,Approved
APP0012126,C003534,L0012126,Education,1159096.1,2023-01-29,2023-02-11,Approved
APP0025266,C007507,,Auto,2015830.32,2024-03-07,2024-03-09,Withdrawn
APP0007150,C007657,L0007150,Personal,476126.67,2024-05-27,2024-06-08,Approved
APP0010642,C000137,L0010642,Personal,952935.2,2023-10-14,2023-10-25,Approved
APP0021362,C009244,L0021362,Business,5674518.29,2023-04-01,2023-04-08,Approved
APP0025007,C005023,,Personal,286867.0,2024-02-10,2024-02-11,Rejected
APP0026641,C008312,,Education,719975.26,2021-07-18,2021-07-31,Rejected
APP0004823,C007630,L0004823,Mortgage,10345738.24,2022-07-07,2022-07-13,Approved
APP0024922,C009857,,Personal,462083.83,2024-07-31,2024-08-05,Withdrawn
APP0021782,C004585,L0021782,Personal,1331533.91,2024-02-24,2024-03-08,Approved
APP0000455,C005354,L0000455,Auto,424521.54,2021-05-22,2021-06-05,Approved
APP0010216,C005381,L0010216,Auto,631290.96,2022-02-10,2022-02-11,Approved
APP0027282,C007476,,Personal,789256.74,2022-08-26,2022-08-30,Withdrawn
APP0006959,C004363,L0006959,Auto,1432615.76,2024-02-25,2024-03-08,Approved
APP0000165,C001234,L0000165,Personal,1068696.37,2021-04-20,2021-05-03,Approved
APP0012045,C001227,L0012045,Mortgage,1430130.51,2021-02-13,2021-02-24,Approved
APP0006741,C006042,L0006741,Mortgage,11892196.17,2021-06-16,2021-06-27,Approved
