customer_id,age,gender,employment_status,annual_income,customer_segment,city,region,customer_since
C004106,46,Male,Self-Employed,38235.75,Mass Market,Gujranwala,Punjab,2023-11-28
C004107,33,Female,Salaried,79868.45,Mass Affluent,Abbottabad,Khyber Pakhtunkhwa,2023-12-08
C004108,33,Male,Salaried,88657.11,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2023-03-31
C004109,43,Female,Business Owner,66184.62,Mass Market,Turbat,Balochistan,2019-04-10
C004110,55,Female,Salaried,168993.27,Mass Affluent,Hyderabad,Sindh,2019-04-07
C004111,42,Male,Salaried,920342.22,Premium,Multan,Punjab,2016-04-16
C004112,30,Female,Salaried,52862.31,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2020-04-22
C004113,35,Female,Student,48522.6,Mass Market,Mardan,Khyber Pakhtunkhwa,2016-07-22
C004114,48,Female,Salaried,47281.84,Mass Market,Sukkur,Sindh,2017-10-14
C004115,43,Male,Salaried,39565.94,Mass Market,Peshawar,Khyber Pakhtunkhwa,2019-08-13
C004116,50,Male,Business Owner,69152.82,Mass Market,Rawalpindi,Punjab,2017-08-17
C004117,43,Female,Salaried,295810.13,Affluent,Sukkur,Sindh,2023-02-10
C004118,47,Male,Business Owner,63349.64,Mass Market,Swat,Khyber Pakhtunkhwa,2022-05-14
C004119,61,Female,Salaried,191206.99,Mass Affluent,Multan,Punjab,2022-01-21
C004120,24,Male,Student,44041.81,Mass Market,Sukkur,Sindh,2022-05-16
C004121,65,Female,Salaried,67579.47,Mass Market,Islamabad,Islamabad Capital,2017-11-03
C004122,49,Female,Salaried,100584.03,Mass Market,Swat,Khyber Pakhtunkhwa,2016-05-07
C004123,68,Female,Salaried,66399.09,Mass Market,Turbat,Balochistan,2017-02-06
C004124,28,Female,Retired,69512.25,Mass Affluent,Sialkot,Punjab,2016-05-02
C004125,43,Male,Student,21376.58,Mass Affluent,Islamabad,Islamabad Capital,2020-06-22
C004126,41,Male,Salaried,1150632.61,Affluent,Faisalabad,Punjab,2017-02-25
C004127,49,Female,Salaried,32780.19,Mass Market,Larkana,Sindh,2021-10-21
C004128,44,Female,Salaried,105909.96,Mass Affluent,Larkana,Sindh,2022-04-15
C004129,43,Male,Salaried,225507.64,Affluent,Swat,Khyber Pakhtunkhwa,2021-11-16
C004130,48,Male,Salaried,133672.19,Mass Market,Gwadar,Balochistan,2017-09-30
C004131,38,Female,Student,51783.97,Affluent,Mardan,Khyber Pakhtunkhwa,2021-11-21
C004132,33,Male,Salaried,331193.83,Affluent,Larkana,Sindh,2016-08-26
C004133,44,Female,Student,41874.43,Affluent,Gujranwala,Punjab,2015-01-10
C004134,33,Female,Salaried,87557.66,Mass Affluent,Karachi,Sindh,2021-02-12
C004135,38,Male,Student,44734.31,Mass Affluent,Karachi,Sindh,2021-04-22
C004136,23,Male,Salaried,45656.11,Mass Market,Sialkot,Punjab,2022-03-04
C004137,40,Female,Salaried,140670.27,Mass Affluent,Karachi,Sindh,2020-11-30
C004138,29,Male,Business Owner,793056.77,Premium,Swat,Khyber Pakhtunkhwa,2019-05-31
C004139,39,Female,Salaried,123830.22,Mass Market,Sukkur,Sindh,2018-08-11
C004140,27,Male,Student,34995.21,Mass Affluent,Peshawar,Khyber Pakhtunkhwa,2021-05-10
C004141,39,Male,Business Owner,56615.05,Mass Market,Rawalpindi,Punjab,2023-12-26
C004142,49,Male,Unemployed,20962.61,Mass Market,Karachi,Sindh,2018-10-12
C004143,32,Male,Student,30347.98,Mass Affluent,Gujranwala,Punjab,2019-01-14
C004144,29,Female,Salaried,345046.42,Mass Affluent,Multan,Punjab,2017-03-12
C004145,48,Female,Salaried,121713.28,Mass Affluent,Sukkur,Sindh,2015-08-20
C004146,49,Male,Business Owner,107443.55,Affluent,Gujranwala,Punjab,2021-06-18
C004147,44,Male,Salaried,55642.14,Mass Market,Gujranwala,Punjab,2015-07-16
C004148,34,Female,Self-Employed,267683.75,Affluent,Karachi,Sindh,2015-07-23
C004149,32,Male,Salaried,118621.6,Mass Affluent,Larkana,Sindh,2018-10-31
C004150,35,Male,Self-Employed,98933.67,Mass Affluent,Gujranwala,Punjab,2020-11-18
C004151,38,Female,Salaried,36315.69,Mass Market,Sialkot,Punjab,2020-07-17
C004152,21,Male,Salaried,136312.65,Mass Market,Larkana,Sindh,2023-11-18
C004153,28,Male,Unemployed,9151.13,Affluent,Larkana,Sindh,2023-12-27
C004154,53,Male,Student,57300.63,Mass Market,Larkana,Sindh,2018-05-04
C004155,41,Male,Salaried,134672.03,Mass Market,Larkana,Sindh,2018-12-02
C004156,52,Male,Salaried,93451.68,Mass Affluent,Rawalpindi,Punjab,2017-10-24
C004157,50,Male,Business Owner,163440.6,Mass Affluent,Quetta,Balochistan,2020-02-28
C004158,36,Male,Salaried,174189.93,Affluent,Multan,Punjab,2020-06-07
C004159,36,Female,Self-Employed,172918.89,Mass Affluent,Karachi,Sindh,2022-08-02
C004160,50,Male,Business Owner,181940.81,Affluent,Gujranwala,Punjab,2018-02-14
C004161,47,Female,Salaried,71745.17,Mass Market,Sukkur,Sindh,2021-05-21
C004162,50,Male,Salaried,273079.8,Mass Affluent,Rawalpindi,Punjab,2016-02-09
C004163,39,Male,Salaried,290121.69,Affluent,Peshawar,Khyber Pakhtunkhwa,2023-03-13
C004164,41,Male,Salaried,56506.38,Mass Affluent,Lahore,Punjab,2015-12-10
C004165,36,Female,Self-Employed,60821.16,Mass Market,Sukkur,Sindh,2020-10-02
C004166,38,Male,Salaried,72018.02,Mass Market,Lahore,Punjab,2016-04-13
C004167,31,Male,Retired,70818.28,Mass Affluent,Multan,Punjab,2023-06-10
C004168,38,Female,Business Owner,227579.41,Mass Affluent,Lahore,Punjab,2022-09-10
C004169,37,Male,Salaried,232031.07,Mass Affluent,Larkana,Sindh,2020-10-07
C004170,34,Female,Self-Employed,123689.86,Mass Affluent,Sukkur,Sindh,2018-10-07
C004171,48,Male,Salaried,217936.33,Affluent,Islamabad,Islamabad Capital,2016-02-25
C004172,23,Female,Salaried,39224.85,Mass Market,Hyderabad,Sindh,2023-09-11
C004173,43,Female,Self-Employed,105884.99,Mass Affluent,Islamabad,Islamabad Capital,2018-02-02
C004174,29,Male,Salaried,155806.69,Mass Affluent,Rawalpindi,Punjab,2016-01-16
C004175,30,Male,Salaried,35940.27,Mass Market,Mardan,Khyber Pakhtunkhwa,2019-03-04
C004176,31,Female,Salaried,42188.08,Mass Market,Sukkur,Sindh,2015-07-18
C004177,44,Male,Salaried,160968.41,Mass Affluent,Larkana,Sindh,2022-03-16
C004178,21,Male,Self-Employed,101683.94,Mass Affluent,Islamabad,Islamabad Capital,2018-10-23
C004179,41,Male,Unemployed,25869.86,Mass Market,Larkana,Sindh,2017-09-03
C004180,39,Male,Self-Employed,44031.56,Mass Market,Gwadar,Balochistan,2017-04-25
C004181,28,Male,Unemployed,21214.77,Mass Market,Peshawar,Khyber Pakhtunkhwa,2019-06-08
C004182,41,Male,Self-Employed,208820.77,Affluent,Sialkot,Punjab,2015-10-03
C004183,26,Female,Salaried,63103.95,Mass Affluent,Hyderabad,Sindh,2017-01-06
C004184,39,Male,Student,29048.93,Mass Market,Larkana,Sindh,2017-12-28
C004185,25,Female,Salaried,214938.02,Affluent,Quetta,Balochistan,2018-05-15
C004186,62,Female,Salaried,54590.78,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2015-02-16
C004187,48,Male,Retired,110701.8,Mass Market,Gujranwala,Punjab,2017-07-09
C004188,42,Female,Self-Employed,73791.69,Mass Market,Multan,Punjab,2018-06-06
C004189,28,Male,Retired,108794.51,Mass Affluent,Lahore,Punjab,2023-06-15
C004190,36,Male,Salaried,344049.36,Affluent,Larkana,Sindh,2023-01-04
C004191,36,Male,Business Owner,48692.17,Mass Market,Gujranwala,Punjab,2023-02-19
C004192,42,Male,Salaried,127566.48,Mass Affluent,Swat,Khyber Pakhtunkhwa,2016-08-16
C004193,43,Male,Salaried,152323.53,Mass Affluent,Sukkur,Sindh,2021-07-28
C004194,41,Male,Student,50890.8,Affluent,Mardan,Khyber Pakhtunkhwa,2015-01-17
C004195,43,Male,Salaried,314590.4,Affluent,Gujranwala,Punjab,2016-02-07
C004196,37,Female,Business Owner,88788.89,Mass Affluent,Sukkur,Sindh,2015-03-31
C004197,43,Female,Student,15446.0,Mass Market,Lahore,Punjab,2023-06-24
C004198,32,Female,Student,53954.82,Mass Market,Gwadar,Balochistan,2016-05-30
C004199,27,Male,Salaried,131009.61,Affluent,Sialkot,Punjab,2016-01-11
C004200,59,Female,Salaried,64481.27,Mass Affluent,Rawalpindi,Punjab,2015-06-29
C004201,44,Female,Retired,144585.28,Mass Affluent,Faisalabad,Punjab,2015-12-03
C004202,59,Female,Self-Employed,281900.23,Affluent,Peshawar,Khyber Pakhtunkhwa,2015-05-26
C004203,36,Female,Salaried,250331.17,Affluent,Faisalabad,Punjab,2020-05-01
C004204,66,Male,Salaried,181912.09,Mass Affluent,Larkana,Sindh,2017-07-08
C004205,40,Female,Salaried,196258.8,Affluent,Mardan,Khyber Pakhtunkhwa,2023-08-20
C004206,52,Male,Retired,148638.27,Mass Market,Peshawar,Khyber Pakhtunkhwa,2016-06-13
C004207,39,Female,Salaried,94989.98,Mass Affluent,Sialkot,Punjab,2016-09-15
C004208,41,Male,Business Owner,495732.64,Premium,Gujranwala,Punjab,2016-07-14
C004209,38,Male,Salaried,58688.65,Mass Market,Sukkur,Sindh,2018-01-28
C004210,34,Female,Salaried,44311.37,Mass Market,Multan,Punjab,2017-07-22
C004211,50,Female,Self-Employed,57608.98,Mass Affluent,Sukkur,Sindh,2023-08-23
C004212,39,Female,Student,18182.02,Mass Affluent,Sialkot,Punjab,2022-12-08
C004213,48,Male,Salaried,62874.77,Mass Market,Sukkur,Sindh,2015-10-23
C004214,49,Male,Salaried,39068.49,Mass Market,Sialkot,Punjab,2023-02-21
C004215,55,Male,Self-Employed,28002.95,Mass Market,Sukkur,Sindh,2023-11-07
C004216,44,Female,Salaried,76082.8,Mass Market,Sialkot,Punjab,2023-02-25
C004217,22,Male,Salaried,503688.69,Affluent,Sukkur,Sindh,2023-03-10
C004218,35,Male,Self-Employed,125416.5,Mass Affluent,Rawalpindi,Punjab,2022-01-15
C004219,39,Male,Salaried,143960.9,Mass Affluent,Islamabad,Islamabad Capital,2017-06-09
C004220,39,Male,Self-Employed,66657.84,Mass Market,Sukkur,Sindh,2020-12-07
C004221,54,Male,Salaried,24911.95,Mass Market,Lahore,Punjab,2017-02-27
C004222,51,Female,Business Owner,84102.19,Mass Market,Faisalabad,Punjab,2020-04-20
C004223,37,Female,Business Owner,448516.14,Affluent,Multan,Punjab,2015-01-25
C004224,66,Male,Student,35361.47,Affluent,Multan,Punjab,2023-12-10
C004225,35,Male,Business Owner,50807.76,Mass Market,Faisalabad,Punjab,2015-01-07
C004226,36,Female,Self-Employed,406021.39,Premium,Gwadar,Balochistan,2017-10-23
C004227,27,Male,Salaried,100544.1,Mass Market,Sukkur,Sindh,2015-12-09
C004228,22,Female,Salaried,72524.94,Mass Market,Lahore,Punjab,2021-08-09
C004229,26,Male,Salaried,181255.32,Mass Affluent,Sukkur,Sindh,2020-08-17
C004230,50,Male,Business Owner,46920.54,Mass Market,Faisalabad,Punjab,2015-08-02
C004231,47,Male,Salaried,310437.73,Affluent,Islamabad,Islamabad Capital,2020-04-03
C004232,29,Male,Salaried,40207.46,Mass Market,Multan,Punjab,2015-10-16
C004233,40,Male,Self-Employed,129741.41,Mass Affluent,Mardan,Khyber Pakhtunkhwa,2021-01-09
C004234,48,Male,Self-Employed,52570.09,Mass Market,Peshawar,Khyber Pakhtunkhwa,2020-04-06
C004235,21,Male,Salaried,146188.23,Mass Market,Gujranwala,Punjab,2015-06-21
C004236,58,Female,Salaried,73908.21,Mass Market,Faisalabad,Punjab,2022-09-17
C004237,51,Male,Self-Employed,123597.11,Affluent,Gujranwala,Punjab,2015-09-06
C004238,48,Male,Retired,142380.36,Mass Affluent,Mardan,Khyber Pakhtunkhwa,2023-02-12
C004239,52,Male,Business Owner,149521.38,Mass Affluent,Hyderabad,Sindh,2021-04-30
C004240,21,Male,Salaried,50110.96,Mass Market,Sukkur,Sindh,2015-04-01
C004241,37,Male,Student,48428.95,Mass Market,Peshawar,Khyber Pakhtunkhwa,2018-02-08
C004242,53,Male,Salaried,77118.3,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2017-07-23
C004243,39,Female,Salaried,90216.04,Mass Affluent,Sukkur,Sindh,2023-02-28
C004244,47,Male,Salaried,74665.13,Mass Market,Sukkur,Sindh,2022-09-12
C004245,55,Male,Salaried,40322.57,Mass Market,Peshawar,Khyber Pakhtunkhwa,2018-05-14
C004246,47,Male,Self-Employed,106128.64,Mass Affluent,Faisalabad,Punjab,2019-12-15
C004247,36,Male,Self-Employed,186955.66,Mass Affluent,Abbottabad,Khyber Pakhtunkhwa,2016-11-08
C004248,45,Female,Business Owner,72257.11,Mass Market,Sialkot,Punjab,2016-06-28
C004249,21,Female,Self-Employed,60720.7,Mass Market,Sialkot,Punjab,2017-05-08
C004250,44,Male,Salaried,59322.05,Mass Market,Peshawar,Khyber Pakhtunkhwa,2019-02-09
C004251,47,Male,Self-Employed,134551.18,Mass Affluent,Faisalabad,Punjab,2015-02-14
C004252,41,Female,Business Owner,44414.18,Mass Market,Gujranwala,Punjab,2022-02-05
C004253,52,Female,Self-Employed,73053.31,Mass Affluent,Faisalabad,Punjab,2021-12-01
C004254,42,Female,Salaried,74487.42,Mass Market,Sukkur,Sindh,2021-12-28
C004255,41,Female,Self-Employed,500810.42,Affluent,Peshawar,Khyber Pakhtunkhwa,2021-08-02
C004256,59,Male,Self-Employed,352270.07,Affluent,Sialkot,Punjab,2022-09-23
C004257,28,Female,Salaried,66084.23,Mass Market,Rawalpindi,Punjab,2016-02-14
C004258,54,Male,Student,14889.66,Mass Market,Karachi,Sindh,2015-03-12
C004259,53,Male,Salaried,83736.15,Mass Market,Islamabad,Islamabad Capital,2018-10-16
C004260,48,Female,Salaried,336204.45,Affluent,Faisalabad,Punjab,2017-10-10
C004261,35,Female,Business Owner,173536.88,Mass Affluent,Islamabad,Islamabad Capital,2022-03-04
C004262,43,Male,Student,53774.61,Mass Affluent,Turbat,Balochistan,2017-09-23
C004263,30,Male,Self-Employed,109620.81,Mass Market,Rawalpindi,Punjab,2019-02-09
C004264,33,Male,Salaried,39281.37,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2017-05-01
C004265,40,Male,Unemployed,39026.19,Mass Affluent,Karachi,Sindh,2022-06-30
C004266,29,Female,Salaried,137528.75,Mass Affluent,Karachi,Sindh,2018-12-05
C004267,36,Female,Salaried,197202.81,Affluent,Sialkot,Punjab,2020-11-28
C004268,27,Female,Self-Employed,184642.59,Affluent,Mardan,Khyber Pakhtunkhwa,2018-09-23
C004269,46,Female,Salaried,206679.82,Mass Affluent,Mardan,Khyber Pakhtunkhwa,2021-06-24
C004270,57,Male,Self-Employed,88596.35,Mass Affluent,Peshawar,Khyber Pakhtunkhwa,2018-08-06
C004271,63,Male,Unemployed,36866.22,Affluent,Islamabad,Islamabad Capital,2023-02-22
C004272,28,Male,Salaried,69936.85,Mass Affluent,Karachi,Sindh,2018-12-03
C004273,30,Male,Salaried,286788.34,Affluent,Abbottabad,Khyber Pakhtunkhwa,2018-01-20
C004274,38,Male,Salaried,979676.41,Premium,Swat,Khyber Pakhtunkhwa,2017-10-22
C004275,48,Female,Self-Employed,95137.19,Mass Market,Gujranwala,Punjab,2022-02-28
C004276,38,Male,Business Owner,193375.03,Mass Affluent,Multan,Punjab,2023-10-30
C004277,51,Male,Retired,76479.63,Mass Affluent,Rawalpindi,Punjab,2019-12-19
C004278,46,Female,Business Owner,91534.53,Mass Market,Peshawar,Khyber Pakhtunkhwa,2020-02-18
C004279,21,Female,Unemployed,31394.9,Mass Affluent,Rawalpindi,Punjab,2023-06-16
C004280,41,Male,Salaried,50782.15,Mass Market,Karachi,Sindh,2019-03-04
C004281,27,Male,Salaried,69365.61,Mass Market,Gujranwala,Punjab,2022-08-23
C004282,34,Female,Salaried,84007.03,Mass Market,Rawalpindi,Punjab,2017-02-26
C004283,36,Male,Business Owner,78492.39,Mass Affluent,Larkana,Sindh,2016-02-11
C004284,48,Male,Salaried,86884.18,Mass Affluent,Multan,Punjab,2017-04-19
C004285,40,Female,Salaried,123095.65,Mass Affluent,Gwadar,Balochistan,2015-12-31
C004286,35,Male,Salaried,37715.7,Mass Market,Gujranwala,Punjab,2021-10-31
C004287,63,Male,Salaried,81275.39,Mass Affluent,Turbat,Balochistan,2016-04-06
C004288,30,Male,Self-Employed,51137.67,Mass Market,Multan,Punjab,2018-09-26
C004289,43,Female,Student,46364.3,Mass Market,Islamabad,Islamabad Capital,2021-10-02
C004290,48,Female,Salaried,86846.48,Mass Market,Karachi,Sindh,2017-12-06
C004291,42,Male,Self-Employed,316334.46,Affluent,Gujranwala,Punjab,2022-11-15
C004292,30,Male,Salaried,64254.47,Mass Market,Faisalabad,Punjab,2016-09-03
C004293,30,Male,Salaried,287371.63,Mass Affluent,Rawalpindi,Punjab,2021-07-12
C004294,47,Female,Salaried,228111.89,Affluent,Sukkur,Sindh,2023-12-11
C004295,52,Male,Self-Employed,65756.12,Mass Market,Peshawar,Khyber Pakhtunkhwa,2017-10-23
C004296,40,Female,Self-Employed,223849.55,Affluent,Rawalpindi,Punjab,2018-04-04
C004297,26,Female,Self-Employed,36786.26,Mass Market,Sukkur,Sindh,2021-07-02
C004298,40,Male,Business Owner,94122.71,Mass Market,Karachi,Sindh,2016-09-25
C004299,57,Male,Salaried,53429.69,Mass Market,Hyderabad,Sindh,2020-09-02
C004300,29,Male,Business Owner,169282.14,Mass Affluent,Larkana,Sindh,2021-08-20
C004301,37,Male,Self-Employed,254999.25,Affluent,Hyderabad,Sindh,2023-07-28
C004302,41,Female,Salaried,208774.89,Mass Affluent,Abbottabad,Khyber Pakhtunkhwa,2023-02-15
C004303,52,Male,Salaried,88995.39,Mass Affluent,Islamabad,Islamabad Capital,2017-03-07
C004304,34,Female,Salaried,93375.72,Mass Market,Rawalpindi,Punjab,2021-10-22
C004305,46,Male,Salaried,393305.89,Affluent,Faisalabad,Punjab,2022-02-02
C004306,56,Male,Salaried,30337.43,Mass Market,Multan,Punjab,2018-05-08
C004307,24,Male,Salaried,49300.71,Mass Market,Karachi,Sindh,2022-12-29
C004308,26,Female,Retired,74581.21,Premium,Gujranwala,Punjab,2021-08-04
C004309,39,Female,Student,49632.01,Mass Market,Turbat,Balochistan,2018-10-20
C004310,51,Male,Self-Employed,78746.45,Mass Market,Karachi,Sindh,2017-11-14
C004311,44,Female,Business Owner,51606.75,Mass Market,Sukkur,Sindh,2016-02-11
C004312,52,Male,Unemployed,18111.64,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2019-05-22
C004313,21,Male,Salaried,161235.04,Mass Affluent,Lahore,Punjab,2015-10-16
C004314,44,Male,Self-Employed,51032.19,Mass Market,Mardan,Khyber Pakhtunkhwa,2015-12-03
C004315,21,Male,Self-Employed,242023.87,Affluent,Multan,Punjab,2021-01-18
C004316,55,Female,Retired,47954.27,Mass Market,Sukkur,Sindh,2017-07-27
C004317,53,Male,Business Owner,181744.55,Mass Affluent,Quetta,Balochistan,2020-02-19
C004318,37,Female,Salaried,258264.33,Mass Affluent,Abbottabad,Khyber Pakhtunkhwa,2019-07-28
C004319,21,Female,Business Owner,192048.63,Mass Affluent,Peshawar,Khyber Pakhtunkhwa,2020-02-08
C004320,38,Male,Salaried,130472.7,Mass Affluent,Gujranwala,Punjab,2015-08-30
C004321,52,Male,Salaried,92373.55,Mass Affluent,Abbottabad,Khyber Pakhtunkhwa,2020-01-21
C004322,45,Female,Self-Employed,167540.73,Mass Affluent,Sukkur,Sindh,2021-08-08
C004323,61,Male,Business Owner,527241.07,Affluent,Larkana,Sindh,2022-03-14
C004324,37,Male,Salaried,87855.12,Mass Market,Lahore,Punjab,2018-09-18
C004325,63,Male,Salaried,64928.22,Mass Market,Rawalpindi,Punjab,2019-02-08
C004326,21,Male,Business Owner,107954.44,Mass Affluent,Sukkur,Sindh,2019-10-08
C004327,32,Female,Salaried,68409.39,Mass Market,Sialkot,Punjab,2020-10-08
C004328,26,Male,Student,53227.17,Mass Market,Peshawar,Khyber Pakhtunkhwa,2019-02-19
C004329,48,Male,Salaried,682681.92,Premium,Swat,Khyber Pakhtunkhwa,2020-10-30
C004330,27,Male,Self-Employed,57687.48,Mass Market,Turbat,Balochistan,2021-05-24
C004331,51,Male,Salaried,46209.79,Mass Market,Rawalpindi,Punjab,2021-08-14
C004332,48,Female,Retired,67415.14,Mass Affluent,Turbat,Balochistan,2020-09-21
C004333,42,Female,Retired,32096.47,Mass Market,Gujranwala,Punjab,2023-09-09
C004334,39,Female,Salaried,41292.0,Mass Market,Karachi,Sindh,2021-05-05
C004335,29,Male,Self-Employed,63860.54,Mass Market,Peshawar,Khyber Pakhtunkhwa,2023-08-08
C004336,47,Female,Business Owner,55568.25,Mass Market,Rawalpindi,Punjab,2017-02-02
C004337,35,Female,Salaried,88517.21,Mass Market,Gujranwala,Punjab,2020-11-10
C004338,49,Female,Self-Employed,418422.72,Affluent,Multan,Punjab,2020-08-25
C004339,57,Female,Student,51969.47,Mass Market,Karachi,Sindh,2018-03-31
C004340,37,Female,Self-Employed,45025.56,Mass Market,Mardan,Khyber Pakhtunkhwa,2019-09-08
C004341,55,Female,Retired,124876.95,Mass Affluent,Multan,Punjab,2018-09-04
C004342,42,Male,Salaried,80839.44,Mass Market,Faisalabad,Punjab,2015-09-02
C004343,47,Male,Retired,125298.81,Mass Market,Hyderabad,Sindh,2018-06-04
C004344,26,Female,Unemployed,20612.69,Mass Market,Rawalpindi,Punjab,2015-07-02
C004345,33,Male,Salaried,65142.45,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2022-12-08
C004346,32,Female,Salaried,39109.49,Mass Market,Islamabad,Islamabad Capital,2020-03-24
C004347,55,Female,Self-Employed,45248.73,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2020-05-24
C004348,36,Female,Student,40955.96,Affluent,Gwadar,Balochistan,2020-04-03
C004349,47,Male,Salaried,660526.81,Premium,Karachi,Sindh,2018-04-27
C004350,39,Female,Salaried,295489.54,Affluent,Mardan,Khyber Pakhtunkhwa,2021-12-14
C004351,36,Male,Business Owner,41276.15,Mass Market,Sialkot,Punjab,2018-08-27
C004352,24,Female,Salaried,152565.49,Mass Affluent,Rawalpindi,Punjab,2021-11-18
C004353,21,Male,Self-Employed,194267.93,Mass Affluent,Sukkur,Sindh,2019-04-19
C004354,36,Female,Self-Employed,40559.13,Mass Market,Multan,Punjab,2019-02-06
C004355,37,Female,Unemployed,8514.87,Affluent,Gwadar,Balochistan,2017-06-13
C004356,30,Female,Salaried,158018.24,Mass Affluent,Hyderabad,Sindh,2018-11-10
C004357,42,Male,Retired,25285.66,Mass Market,Islamabad,Islamabad Capital,2017-02-19
C004358,62,Female,Self-Employed,371065.04,Premium,Sialkot,Punjab,2018-06-30
C004359,57,Male,Retired,57408.29,Mass Market,Sukkur,Sindh,2018-03-25
C004360,40,Male,Salaried,50110.59,Mass Market,Abbottabad,Khyber Pakhtunkhwa,2023-06-25
C004361,40,Male,Self-Employed,56237.62,Mass Market,Rawalpindi,Punjab,2018-06-18
C004362,47,Female,Student,37214.77,Mass Market,Larkana,Sindh,2021-03-15
C004363,42,Female,Business Owner,1133237.88,Premium,Sukkur,Sindh,2018-01-27
C004364,47,Female,Salaried,120097.36,Mass Affluent,Islamabad,Islamabad Capital,2018-02-20
C004365,43,Male,Salaried,31232.94,Mass Market,Swat,Khyber Pakhtunkhwa,2018-04-19
C004366,41,Male,Salaried,134580.74,Mass Affluent,Multan,Punjab,2021-04-30
C004367,32,Male,Salaried,543992.26,Affluent,Karachi,Sindh,2016-10-31
C004368,44,Male,Business Owner,262771.7,Affluent,Larkana,Sindh,2019-11-10
C004369,21,Female,Retired,100039.43,Affluent,Sialkot,Punjab,2019-07-16
C004370,42,Male,Self-Employed,249346.26,Affluent,Karachi,Sindh,2020-03-07
C004371,21,Female,Salaried,162310.23,Mass Affluent,Multan,Punjab,2015-10-29
C004372,42,Male,Salaried,53345.09,Mass Market,Multan,Punjab,2023-03-26
C004373,29,Male,Salaried,157410.64,Affluent,Hyderabad,Sindh,2017-05-27
C004374,54,Male,Salaried,46482.19,Mass Market,Sialkot,Punjab,2020-06-15
