payment_id,loan_id,payment_date,payment_amount,payment_status,days_late
P00124138,L0007759,2024-07-07,8677.89,Paid,0
P00124139,L0007759,2024-09-04,7658.95,Paid,0
P00124140,L0007759,2024-11-02,8363.06,Paid,1
P00124141,L0007759,2024-12-31,8519.34,Paid,0
P00124142,L0007760,2022-03-29,30831.99,Paid,1
P00124143,L0007760,2022-04-28,30712.88,Paid,2
P00124144,L0007760,2022-05-29,28271.13,Paid,2
P00124145,L0007760,2022-06-29,26199.21,Paid,0
P00124146,L0007760,2022-07-29,26324.38,Paid,1
P00124147,L0007760,2022-08-29,30302.64,Paid,1
P00124148,L0007760,2022-09-29,30847.98,Paid,0
P00124149,L0007760,2022-10-29,27380.16,Paid,2
P00124150,L0007760,2022-11-29,30227.23,Paid,0
P00124151,L0007760,2022-12-30,29853.36,Paid,1
P00124152,L0007760,2023-01-29,27050.48,Paid,0
P00124153,L0007760,2023-03-01,27884.47,Paid,1
P00124154,L0007760,2023-04-01,27983.84,Paid,1
P00124155,L0007760,2023-05-02,29132.31,Paid,0
P00124156,L0007760,2023-06-01,29080.72,Paid,0
P00124157,L0007760,2023-07-02,28903.83,Paid,2
P00124158,L0007760,2023-08-02,28640.87,Paid,0
P00124159,L0007760,2023-09-01,29292.17,Paid,1
P00124160,L0007760,2023-10-02,30625.13,Paid,2
P00124161,L0007760,2023-11-02,28717.24,Paid,0
P00124162,L0007760,2023-12-02,26273.97,Paid,0
P00124163,L0007760,2024-01-02,28689.12,Paid,1
P00124164,L0007760,2024-02-02,29539.48,Paid,1
P00124165,L0007760,2024-03-04,27227.0,Paid,0
P00124166,L0007761,2024-08-29,19708.43,Paid,0
P00124167,L0007761,2024-10-09,18550.46,Paid,0
P00124168,L0007761,2024-11-19,18805.47,Paid,0
P00124169,L0007761,2024-12-31,18222.7,Paid,0
P00124170,L0007762,2021-11-02,23180.32,Paid,0
P00124171,L0007762,2021-12-24,26410.0,Paid,0
P00124172,L0007762,2022-02-15,25841.58,Paid,0
P00124173,L0007762,2022-04-08,27175.51,Paid,0
P00124174,L0007762,2022-05-31,23586.79,Paid,0
P00124175,L0007762,2022-07-22,25225.93,Paid,0
P00124176,L0007762,2022-09-13,23449.23,Paid,0
P00124177,L0007762,2022-11-04,23122.25,Paid,0
P00124178,L0007762,2022-12-27,23429.78,Late,2
P00124179,L0007762,2023-02-17,26984.74,Paid,0
P00124180,L0007762,2023-04-11,25228.76,Paid,0
P00124181,L0007762,2023-06-02,26744.9,Paid,0
P00124182,L0007762,2023-07-25,24739.42,Paid,0
P00124183,L0007762,2023-09-15,23766.72,Paid,0
P00124184,L0007762,2023-11-07,26815.21,Late,5
P00124185,L0007762,2023-12-29,23695.27,Paid,0
P00124186,L0007762,2024-02-20,24814.52,Paid,0
P00124187,L0007762,2024-04-12,24680.0,Paid,0
P00124188,L0007762,2024-06-04,23019.85,Paid,0
P00124189,L0007762,2024-07-26,26497.86,Paid,0
P00124190,L0007762,2024-09-17,26759.78,Paid,0
P00124191,L0007762,2024-11-08,26989.74,Paid,0
P00124192,L0007762,2024-12-31,23489.57,Paid,0
P00124193,L0007763,2024-12-09,22439.93,Paid,0
P00124194,L0007764,2024-08-02,14048.14,Late,27
P00124195,L0007764,2024-09-21,0.0,Missed,10
P00124196,L0007764,2024-11-10,14939.94,Paid,0
P00124197,L0007764,2024-12-31,15430.82,Late,57
P00124198,L0007765,2022-09-18,56386.8,Paid,0
P00124199,L0007765,2022-11-16,59115.87,Paid,0
P00124200,L0007765,2023-01-15,60863.54,Paid,0
P00124201,L0007765,2023-03-15,54618.93,Paid,0
P00124202,L0007765,2023-05-14,62496.27,Paid,0
P00124203,L0007765,2023-07-13,58696.96,Paid,0
P00124204,L0007765,2023-09-10,57356.94,Paid,0
P00124205,L0007765,2023-11-09,55026.61,Paid,0
P00124206,L0007765,2024-01-08,60847.53,Paid,0
P00124207,L0007765,2024-03-07,62160.0,Paid,0
P00124208,L0007765,2024-05-06,58038.15,Paid,0
P00124209,L0007765,2024-07-05,63364.64,Paid,0
P00124210,L0007765,2024-09-02,55641.55,Paid,0
P00124211,L0007765,2024-11-01,64058.84,Late,6
P00124212,L0007765,2024-12-31,63782.18,Paid,0
P00124213,L0007766,2021-03-02,15733.43,Paid,0
P00124214,L0007766,2021-05-03,15917.99,Paid,0
P00124215,L0007766,2021-07-05,15309.37,Paid,0
P00124216,L0007766,2021-09-06,14617.4,Paid,0
P00124217,L0007766,2021-11-08,15868.54,Late,64
P00124218,L0007766,2022-01-10,16495.78,Paid,0
P00124219,L0007766,2022-03-14,15002.91,Paid,0
P00124220,L0007766,2022-05-16,14971.76,Paid,0
P00124221,L0007766,2022-07-18,15185.62,Late,73
P00124222,L0007766,2022-09-19,15110.16,Late,63
P00124223,L0007766,2022-11-21,16341.87,Late,21
P00124224,L0007766,2023-01-23,14410.93,Late,19
P00124225,L0007766,2023-03-27,16429.88,Paid,0
P00124226,L0007766,2023-05-29,15142.48,Late,41
P00124227,L0007766,2023-07-31,14255.96,Late,43
P00124228,L0007766,2023-10-02,15691.07,Late,39
P00124229,L0007766,2023-12-04,16892.66,Late,24
P00124230,L0007766,2024-02-05,0.0,Missed,18
P00124231,L0007767,2021-07-07,14991.61,Paid,0
P00124232,L0007767,2021-08-07,17043.42,Paid,0
P00124233,L0007767,2021-09-07,15338.27,Paid,0
P00124234,L0007767,2021-10-08,15912.01,Paid,0
P00124235,L0007767,2021-11-08,15690.25,Paid,0
P00124236,L0007767,2021-12-09,15310.43,Paid,0
P00124237,L0007767,2022-01-09,14362.93,Paid,0
P00124238,L0007767,2022-02-09,16869.72,Paid,0
P00124239,L0007767,2022-03-12,15822.08,Paid,0
P00124240,L0007767,2022-04-12,16182.5,Paid,0
P00124241,L0007767,2022-05-13,16393.61,Paid,0
P00124242,L0007767,2022-06-13,15033.87,Paid,0
P00124243,L0007767,2022-07-14,15970.16,Paid,0
P00124244,L0007767,2022-08-14,15683.46,Paid,0
P00124245,L0007767,2022-09-14,16345.09,Paid,0
P00124246,L0007767,2022-10-15,16252.09,Paid,0
P00124247,L0007767,2022-11-15,14445.55,Paid,0
P00124248,L0007767,2022-12-16,16373.79,Paid,0
P00124249,L0007767,2023-01-16,16092.71,Paid,0
P00124250,L0007767,2023-02-16,15272.7,Paid,0
P00124251,L0007767,2023-03-19,15892.61,Paid,0
P00124252,L0007767,2023-04-20,15244.97,Paid,0
P00124253,L0007767,2023-05-21,16668.79,Paid,0
P00124254,L0007767,2023-06-21,16637.08,Paid,0
P00124255,L0007767,2023-07-22,15522.6,Paid,0
P00124256,L0007767,2023-08-22,14734.83,Paid,0
P00124257,L0007767,2023-09-22,14631.09,Paid,0
P00124258,L0007767,2023-10-23,16215.14,Paid,0
P00124259,L0007767,2023-11-23,14995.2,Paid,0
P00124260,L0007767,2023-12-24,14988.48,Paid,0
P00124261,L0007767,2024-01-24,15666.74,Paid,0
P00124262,L0007767,2024-02-24,16929.47,Paid,0
P00124263,L0007767,2024-03-26,16898.36,Paid,0
P00124264,L0007767,2024-04-26,16297.92,Paid,0
P00124265,L0007767,2024-05-27,16203.18,Paid,0
P00124266,L0007767,2024-06-27,14847.73,Late,2
P00124267,L0007767,2024-07-28,15676.71,Paid,0
P00124268,L0007767,2024-08-28,17026.68,Paid,0
P00124269,L0007767,2024-09-28,14775.85,Paid,0
P00124270,L0007767,2024-10-29,16574.49,Paid,0
P00124271,L0007767,2024-11-29,16849.49,Paid,0
P00124272,L0007767,2024-12-31,15824.36,Paid,0
P00124273,L0007768,2021-08-01,1725.63,Paid,0
P00124274,L0007768,2021-10-03,1721.72,Paid,0
P00124275,L0007768,2021-12-05,1555.93,Paid,2
P00124276,L0007768,2022-02-06,1589.05,Paid,0
P00124277,L0007768,2022-04-10,1680.87,Paid,2
P00124278,L0007768,2022-06-12,1508.28,Paid,2
P00124279,L0007768,2022-08-14,1605.45,Paid,0
P00124280,L0007768,2022-10-16,1779.11,Paid,0
P00124281,L0007768,2022-12-18,1547.03,Paid,1
P00124282,L0007768,2023-02-19,1538.44,Paid,0
P00124283,L0007768,2023-04-23,1742.67,Paid,1
P00124284,L0007768,2023-06-25,1652.0,Paid,1
P00124285,L0007768,2023-08-27,1752.12,Paid,2
P00124286,L0007768,2023-10-29,1535.04,Paid,0
P00124287,L0007768,2023-12-31,1655.02,Paid,0
P00124288,L0007768,2024-03-03,1587.53,Paid,1
P00124289,L0007768,2024-05-05,1589.82,Paid,0
P00124290,L0007768,2024-07-07,1762.56,Paid,0
P00124291,L0007769,2023-07-26,14444.16,Paid,0
P00124292,L0007769,2023-09-01,14679.72,Paid,0
P00124293,L0007769,2023-10-08,13784.11,Paid,0
P00124294,L0007769,2023-11-15,13699.91,Paid,0
P00124295,L0007769,2023-12-22,16145.45,Paid,0
P00124296,L0007769,2024-01-29,15710.12,Paid,0
P00124297,L0007769,2024-03-06,14931.73,Paid,0
P00124298,L0007769,2024-04-13,13989.79,Paid,0
P00124299,L0007769,2024-05-20,13876.94,Paid,0
P00124300,L0007769,2024-06-26,13663.79,Paid,0
P00124301,L0007769,2024-08-03,15008.24,Paid,0
P00124302,L0007769,2024-09-09,15844.32,Paid,0
P00124303,L0007769,2024-10-17,16341.99,Paid,0
P00124304,L0007769,2024-11-23,14958.4,Paid,0
P00124305,L0007769,2024-12-31,16312.46,Paid,0
P00124306,L0007770,2023-02-13,20171.56,Paid,2
P00124307,L0007770,2023-04-22,20612.52,Paid,2
P00124308,L0007770,2023-06-29,21749.7,Paid,1
P00124309,L0007770,2023-09-05,21492.15,Paid,2
P00124310,L0007770,2023-11-12,21998.81,Paid,0
P00124311,L0007770,2024-01-19,19877.83,Paid,2
P00124312,L0007771,2023-02-14,110895.9,Paid,0
P00124313,L0007771,2023-03-28,111994.27,Paid,0
P00124314,L0007771,2023-05-10,105613.65,Late,7
P00124315,L0007771,2023-06-22,103925.35,Paid,0
P00124316,L0007771,2023-08-04,113523.13,Paid,0
P00124317,L0007771,2023-09-16,111799.74,Paid,0
P00124318,L0007771,2023-10-29,111385.48,Paid,0
P00124319,L0007771,2023-12-11,105163.13,Paid,0
P00124320,L0007771,2024-01-23,117918.74,Paid,0
P00124321,L0007771,2024-03-05,102561.52,Paid,0
P00124322,L0007771,2024-04-17,113060.58,Paid,0
P00124323,L0007771,2024-05-30,104521.09,Paid,0
P00124324,L0007771,2024-07-12,114366.35,Paid,0
P00124325,L0007771,2024-08-24,105652.48,Paid,0
P00124326,L0007771,2024-10-06,105314.55,Paid,0
P00124327,L0007771,2024-11-18,103923.96,Paid,0
P00124328,L0007771,2024-12-31,111425.24,Paid,0
P00124329,L0007772,2022-01-20,41043.86,Paid,0
P00124330,L0007772,2022-03-14,36923.07,Paid,0
P00124331,L0007772,2022-05-07,42812.4,Late,6
P00124332,L0007772,2022-06-30,36485.07,Paid,0
P00124333,L0007772,2022-08-23,37758.83,Paid,0
P00124334,L0007772,2022-10-16,40257.32,Late,5
P00124335,L0007772,2022-12-08,37075.69,Late,3
P00124336,L0007772,2023-01-31,42324.32,Paid,0
P00124337,L0007772,2023-03-26,43315.9,Paid,0
P00124338,L0007772,2023-05-19,37592.85,Late,4
P00124339,L0007772,2023-07-12,37040.38,Paid,0
P00124340,L0007772,2023-09-03,42430.45,Paid,0
P00124341,L0007772,2023-10-27,39778.78,Paid,0
P00124342,L0007772,2023-12-20,39655.57,Paid,0
P00124343,L0007772,2024-02-12,38943.42,Paid,0
P00124344,L0007772,2024-04-06,37409.77,Paid,0
P00124345,L0007772,2024-05-29,38844.14,Paid,0
P00124346,L0007772,2024-07-22,40170.98,Paid,0
P00124347,L0007772,2024-09-14,39682.43,Paid,0
P00124348,L0007772,2024-11-07,42500.82,Paid,0
P00124349,L0007772,2024-12-31,37282.17,Paid,0
P00124350,L0007773,2021-06-13,10948.65,Paid,0
P00124351,L0007773,2021-07-25,11426.73,Paid,0
P00124352,L0007773,2021-09-06,9829.67,Paid,2
P00124353,L0007773,2021-10-18,11368.21,Paid,2
P00124354,L0007773,2021-11-30,10658.58,Paid,0
P00124355,L0007773,2022-01-11,11252.3,Paid,1
P00124356,L0007773,2022-02-23,10510.84,Paid,0
P00124357,L0007773,2022-04-06,10842.65,Paid,0
P00124358,L0007773,2022-05-19,9982.29,Paid,0
P00124359,L0007774,2023-01-18,20084.8,Paid,0
P00124360,L0007774,2023-03-23,22097.12,Paid,0
P00124361,L0007774,2023-05-27,22665.07,Paid,0
P00124362,L0007774,2023-07-31,22349.85,Paid,0
P00124363,L0007774,2023-10-04,19841.87,Paid,0
P00124364,L0007774,2023-12-08,21465.57,Paid,0
P00124365,L0007774,2024-02-10,21086.04,Paid,0
P00124366,L0007774,2024-04-15,22051.38,Paid,0
P00124367,L0007774,2024-06-19,21432.67,Paid,0
P00124368,L0007774,2024-08-23,22137.45,Paid,0
P00124369,L0007774,2024-10-27,20514.33,Paid,0
P00124370,L0007774,2024-12-31,22852.53,Paid,0
P00124371,L0007775,2022-12-12,42745.03,Paid,0
P00124372,L0007775,2023-01-20,40284.57,Paid,0
P00124373,L0007775,2023-02-28,44579.46,Paid,0
P00124374,L0007775,2023-04-09,39258.67,Paid,0
P00124375,L0007775,2023-05-18,42428.19,Paid,0
P00124376,L0007775,2023-06-27,39761.39,Paid,0
P00124377,L0007775,2023-08-05,43003.96,Late,2
P00124378,L0007775,2023-09-14,40334.19,Paid,0
P00124379,L0007775,2023-10-23,38747.87,Paid,0
P00124380,L0007775,2023-12-02,41708.27,Paid,0
P00124381,L0007775,2024-01-10,39048.19,Paid,0
P00124382,L0007775,2024-02-19,44599.19,Paid,0
P00124383,L0007775,2024-03-29,37490.59,Paid,0
P00124384,L0007775,2024-05-08,43815.19,Paid,0
P00124385,L0007775,2024-06-16,37664.7,Paid,0
P00124386,L0007775,2024-07-26,37931.02,Paid,0
P00124387,L0007775,2024-09-03,39325.96,Paid,0
P00124388,L0007775,2024-10-13,39909.41,Paid,0
P00124389,L0007775,2024-11-21,41427.57,Paid,0
P00124390,L0007775,2024-12-31,42045.75,Late,4
P00124391,L0007776,2021-11-29,0.0,Missed,33
P00124392,L0007776,2022-01-15,37683.84,Paid,0
P00124393,L0007776,2022-03-03,41819.04,Late,37
P00124394,L0007776,2022-04-19,38892.94,Paid,0
P00124395,L0007776,2022-06-05,41720.47,Paid,0
P00124396,L0007776,2022-07-22,41758.98,Late,53
P00124397,L0007776,2022-09-07,39571.94,Late,44
P00124398,L0007776,2022-10-24,38843.39,Late,53
P00124399,L0007776,2022-12-10,41886.3,Late,73
P00124400,L0007776,2023-01-26,37512.16,Late,54
P00124401,L0007776,2023-03-14,42093.69,Paid,0
P00124402,L0007776,2023-04-30,40691.97,Late,46
P00124403,L0007776,2023-06-16,38060.74,Paid,0
P00124404,L0007776,2023-08-02,42052.58,Paid,0
P00124405,L0007776,2023-09-18,41384.12,Late,65
P00124406,L0007776,2023-11-04,39109.09,Paid,0
P00124407,L0007776,2023-12-21,41187.66,Paid,0
P00124408,L0007776,2024-02-06,40126.5,Paid,0
P00124409,L0007776,2024-03-24,41297.0,Late,13
P00124410,L0007776,2024-05-10,40667.83,Paid,0
P00124411,L0007776,2024-06-26,42062.89,Paid,0
P00124412,L0007776,2024-08-12,37238.97,Late,21
P00124413,L0007776,2024-09-28,40525.5,Paid,0
P00124414,L0007776,2024-11-14,38471.13,Late,30
P00124415,L0007776,2024-12-31,37964.35,Paid,0
P00124416,L0007777,2024-03-20,33813.97,Paid,0
P00124417,L0007777,2024-04-20,37870.44,Paid,0
P00124418,L0007777,2024-05-22,38346.34,Late,5
P00124419,L0007777,2024-06-23,38366.72,Paid,0
P00124420,L0007777,2024-07-25,39309.12,Paid,0
P00124421,L0007777,2024-08-25,35758.34,Paid,0
P00124422,L0007777,2024-09-26,34510.35,Paid,0
P00124423,L0007777,2024-10-28,36272.51,Paid,0
P00124424,L0007777,2024-11-29,33327.67,Paid,0
P00124425,L0007777,2024-12-31,37724.78,Paid,0
P00124426,L0007778,2023-01-01,12823.83,Paid,0
P00124427,L0007778,2023-02-03,12842.54,Paid,0
P00124428,L0007778,2023-03-08,10849.55,Paid,0
P00124429,L0007778,2023-04-10,11108.19,Paid,0
P00124430,L0007778,2023-05-13,11299.59,Paid,0
P00124431,L0007778,2023-06-15,11175.05,Paid,0
P00124432,L0007778,2023-07-19,11048.66,Paid,0
P00124433,L0007778,2023-08-21,11809.59,Paid,0
P00124434,L0007778,2023-09-23,12198.5,Paid,0
P00124435,L0007778,2023-10-26,12596.71,Paid,0
P00124436,L0007778,2023-11-28,12765.19,Paid,0
P00124437,L0007778,2024-01-01,10774.04,Paid,0
P00124438,L0007778,2024-02-03,12377.9,Late,6
P00124439,L0007778,2024-03-07,12500.19,Paid,0
P00124440,L0007778,2024-04-09,11600.74,Paid,0
P00124441,L0007778,2024-05-12,10806.32,Paid,0
P00124442,L0007778,2024-06-14,11283.59,Paid,0
P00124443,L0007778,2024-07-18,10902.94,Paid,0
P00124444,L0007778,2024-08-20,12513.83,Paid,0
P00124445,L0007778,2024-09-22,12597.37,Paid,0
P00124446,L0007778,2024-10-25,12736.51,Late,5
P00124447,L0007778,2024-11-27,11654.25,Late,3
P00124448,L0007778,2024-12-31,12161.93,Paid,0
P00124449,L0007779,2023-11-28,25652.59,Paid,2
P00124450,L0007779,2024-02-04,27820.91,Paid,1
P00124451,L0007779,2024-04-12,28639.25,Paid,0
P00124452,L0007779,2024-06-19,26733.66,Paid,0
P00124453,L0007779,2024-08-26,29557.64,Paid,1
P00124454,L0007779,2024-11-03,26675.12,Paid,0
P00124455,L0007780,2023-01-05,63452.1,Paid,1
P00124456,L0007780,2023-02-11,57962.29,Paid,1
P00124457,L0007780,2023-03-21,55631.8,Paid,2
P00124458,L0007780,2023-04-28,57516.14,Paid,2
P00124459,L0007780,2023-06-05,63418.66,Paid,2
P00124460,L0007780,2023-07-12,58055.48,Paid,0
P00124461,L0007780,2023-08-19,63413.04,Paid,0
P00124462,L0007780,2023-09-26,62980.01,Paid,0
P00124463,L0007780,2023-11-03,62220.74,Paid,2
P00124464,L0007780,2023-12-11,61323.68,Paid,1
P00124465,L0007781,2022-11-06,10284.0,Paid,0
P00124466,L0007781,2022-12-13,10455.23,Paid,0
P00124467,L0007781,2023-01-19,9579.65,Paid,0
P00124468,L0007781,2023-02-26,10845.18,Paid,0
P00124469,L0007781,2023-04-04,11143.74,Paid,0
P00124470,L0007781,2023-05-12,11303.95,Paid,0
P00124471,L0007781,2023-06-18,10992.59,Paid,0
P00124472,L0007781,2023-07-26,9521.07,Paid,0
P00124473,L0007781,2023-09-01,11069.18,Paid,0
P00124474,L0007781,2023-10-08,9560.83,Paid,0
P00124475,L0007781,2023-11-15,10394.23,Paid,0
P00124476,L0007781,2023-12-22,9522.24,Paid,0
P00124477,L0007781,2024-01-29,9458.41,Paid,0
P00124478,L0007781,2024-03-06,10084.48,Paid,0
P00124479,L0007781,2024-04-13,10013.2,Late,5
P00124480,L0007781,2024-05-20,10118.09,Late,5
P00124481,L0007781,2024-06-26,10019.92,Paid,0
P00124482,L0007781,2024-08-03,9533.9,Late,3
P00124483,L0007781,2024-09-09,10109.55,Paid,0
P00124484,L0007781,2024-10-17,10247.53,Paid,0
P00124485,L0007781,2024-11-23,11252.36,Late,6
P00124486,L0007781,2024-12-31,10045.64,Paid,0
P00124487,L0007782,2024-08-11,71805.65,Paid,0
P00124488,L0007782,2024-12-31,80123.36,Paid,0
P00124489,L0007783,2022-11-01,0.0,Missed,79
P00124490,L0007783,2022-12-25,143102.31,Late,85
P00124491,L0007783,2023-02-17,0.0,Missed,123
P00124492,L0007783,2023-04-12,0.0,Missed,58
P00124493,L0007783,2023-06-06,0.0,Missed,50
P00124494,L0007783,2023-07-30,0.0,Missed,54
P00124495,L0007783,2023-09-22,0.0,Missed,34
P00124496,L0007783,2023-11-16,0.0,Missed,47
P00124497,L0007783,2024-01-09,146202.79,Late,53
P00124498,L0007783,2024-03-03,130567.77,Late,135
P00124499,L0007783,2024-04-27,0.0,Missed,59
P00124500,L0007783,2024-06-20,136247.47,Late,95
P00124501,L0007783,2024-08-13,137409.68,Late,120
P00124502,L0007783,2024-10-07,138463.32,Paid,0
P00124503,L0007784,2024-01-07,61596.48,Paid,0
P00124504,L0007784,2024-02-20,65365.98,Paid,0
P00124505,L0007784,2024-04-05,68223.5,Late,3
P00124506,L0007784,2024-05-20,70428.58,Paid,0
P00124507,L0007784,2024-07-04,62581.14,Late,6
P00124508,L0007784,2024-08-18,63309.52,Paid,0
P00124509,L0007784,2024-10-02,69196.77,Late,2
P00124510,L0007784,2024-11-16,70595.38,Paid,0
P00124511,L0007784,2024-12-31,66075.11,Paid,0
P00124512,L0007785,2022-12-29,62718.18,Paid,2
P00124513,L0007785,2023-02-12,62766.75,Paid,0
P00124514,L0007785,2023-03-30,67405.18,Paid,0
P00124515,L0007785,2023-05-15,66193.66,Paid,1
P00124516,L0007785,2023-06-30,71098.39,Paid,2
P00124517,L0007785,2023-08-15,69555.79,Paid,0
P00124518,L0007785,2023-09-29,66015.89,Paid,0
P00124519,L0007785,2023-11-14,63593.42,Paid,1
P00124520,L0007785,2023-12-30,65162.76,Paid,0
P00124521,L0007785,2024-02-14,68870.17,Paid,0
P00124522,L0007785,2024-03-31,69482.15,Paid,1
P00124523,L0007785,2024-05-15,72875.95,Paid,0
P00124524,L0007785,2024-06-30,74295.88,Paid,2
P00124525,L0007785,2024-08-15,68485.72,Paid,1
P00124526,L0007785,2024-09-30,74021.2,Paid,2
P00124527,L0007785,2024-11-15,73534.05,Paid,0
P00124528,L0007785,2024-12-31,73116.02,Paid,1
P00124529,L0007786,2022-04-22,68207.97,Paid,0
P00124530,L0007786,2022-05-27,64083.66,Paid,0
P00124531,L0007786,2022-07-01,59596.2,Late,6
P00124532,L0007786,2022-08-05,67771.5,Paid,0
P00124533,L0007786,2022-09-09,68605.24,Paid,0
P00124534,L0007786,2022-10-14,68607.62,Paid,0
P00124535,L0007786,2022-11-18,69725.4,Paid,0
P00124536,L0007786,2022-12-24,66636.71,Paid,0
P00124537,L0007786,2023-01-28,70379.15,Paid,0
P00124538,L0007786,2023-03-04,66915.93,Paid,0
P00124539,L0007786,2023-04-08,70138.32,Paid,0
P00124540,L0007786,2023-05-13,59625.89,Paid,0
P00124541,L0007786,2023-06-17,67729.78,Paid,0
P00124542,L0007786,2023-07-22,69359.96,Paid,0
P00124543,L0007786,2023-08-27,66826.51,Paid,0
P00124544,L0007786,2023-10-01,60177.93,Paid,0
P00124545,L0007786,2023-11-05,66597.61,Paid,0
P00124546,L0007786,2023-12-10,59588.37,Paid,0
P00124547,L0007786,2024-01-14,63368.44,Paid,0
P00124548,L0007786,2024-02-18,62564.97,Paid,0
P00124549,L0007786,2024-03-24,63745.51,Paid,0
P00124550,L0007786,2024-04-29,64065.18,Paid,0
P00124551,L0007786,2024-06-03,65890.95,Paid,0
P00124552,L0007786,2024-07-08,60890.6,Paid,0
P00124553,L0007786,2024-08-12,69756.38,Paid,0
P00124554,L0007786,2024-09-16,66249.73,Paid,0
P00124555,L0007786,2024-10-21,62446.93,Late,4
P00124556,L0007786,2024-11-25,61506.04,Paid,0
P00124557,L0007786,2024-12-31,63884.65,Paid,0
P00124558,L0007787,2022-12-12,1664.75,Paid,0
P00124559,L0007787,2023-01-20,1656.07,Paid,0
P00124560,L0007787,2023-02-28,1669.36,Paid,0
P00124561,L0007787,2023-04-09,1671.88,Paid,0
P00124562,L0007787,2023-05-18,1713.07,Paid,0
P00124563,L0007787,2023-06-27,1529.67,Paid,0
P00124564,L0007787,2023-08-05,1731.66,Paid,0
P00124565,L0007787,2023-09-14,1590.49,Paid,0
P00124566,L0007787,2023-10-23,1659.53,Paid,0
P00124567,L0007787,2023-12-02,1513.46,Late,4
P00124568,L0007787,2024-01-10,1656.15,Paid,0
P00124569,L0007787,2024-02-19,1611.29,Paid,0
P00124570,L0007787,2024-03-29,1471.5,Paid,0
P00124571,L0007787,2024-05-08,1603.86,Paid,0
P00124572,L0007787,2024-06-16,1704.62,Paid,0
P00124573,L0007787,2024-07-26,1704.34,Paid,0
P00124574,L0007787,2024-09-03,1519.37,Paid,0
P00124575,L0007787,2024-10-13,1649.12,Paid,0
P00124576,L0007787,2024-11-21,1479.3,Paid,0
P00124577,L0007787,2024-12-31,1629.88,Paid,0
P00124578,L0007788,2022-08-23,15638.03,Paid,0
P00124579,L0007788,2022-10-26,13871.33,Paid,1
P00124580,L0007788,2022-12-29,14804.03,Paid,0
P00124581,L0007788,2023-03-03,14682.28,Paid,2
P00124582,L0007788,2023-05-06,13898.62,Paid,0
P00124583,L0007788,2023-07-09,15999.26,Paid,2
P00124584,L0007788,2023-09-12,15733.29,Paid,2
P00124585,L0007788,2023-11-15,14480.41,Paid,0
P00124586,L0007788,2024-01-18,15480.19,Paid,1
P00124587,L0007788,2024-03-22,14635.38,Paid,0
P00124588,L0007788,2024-05-25,14876.61,Paid,1
P00124589,L0007788,2024-07-29,16190.33,Paid,2
P00124590,L0007789,2023-10-17,21504.66,Paid,0
P00124591,L0007789,2023-11-30,22123.09,Paid,0
P00124592,L0007789,2024-01-13,19255.32,Paid,0
P00124593,L0007789,2024-02-26,18863.98,Paid,0
P00124594,L0007789,2024-04-10,21022.06,Paid,0
P00124595,L0007789,2024-05-24,20318.09,Paid,0
P00124596,L0007789,2024-07-07,20774.9,Paid,0
P00124597,L0007789,2024-08-20,21645.74,Paid,0
P00124598,L0007789,2024-10-03,18959.11,Paid,0
P00124599,L0007789,2024-11-16,19464.31,Paid,0
P00124600,L0007789,2024-12-31,20488.86,Late,4
P00124601,L0007790,2021-03-29,0.0,Missed,32
P00124602,L0007790,2021-05-01,47717.86,Paid,0
P00124603,L0007790,2021-06-04,47031.78,Paid,0
P00124604,L0007790,2021-07-07,46205.85,Late,53
P00124605,L0007790,2021-08-10,48816.58,Late,17
P00124606,L0007790,2021-09-12,46330.32,Late,57
P00124607,L0007790,2021-10-16,43334.46,Paid,0
P00124608,L0007790,2021-11-19,41347.87,Late,45
P00124609,L0007790,2021-12-22,45089.46,Late,28
P00124610,L0007790,2022-01-25,43797.39,Late,60
P00124611,L0007790,2022-02-27,49049.94,Paid,0
P00124612,L0007790,2022-04-02,43181.88,Paid,0
P00124613,L0007790,2022-05-05,44843.26,Paid,0
P00124614,L0007790,2022-06-08,44739.73,Late,66
P00124615,L0007790,2022-07-12,46889.88,Paid,0
P00124616,L0007790,2022-08-14,48785.21,Paid,0
P00124617,L0007790,2022-09-17,48092.7,Late,29
P00124618,L0007790,2022-10-20,0.0,Missed,29
P00124619,L0007790,2022-11-23,45134.15,Paid,0
P00124620,L0007790,2022-12-26,46325.55,Late,44
P00124621,L0007790,2023-01-29,43311.25,Late,21
