"customer_id","customer_segment","region","age","employment_status","annual_income","loan_count","total_loan_amount","total_outstanding","payment_count","late_payment_count","average_days_late","maximum_days_late","late_payment_rate","payment_behavior_flag"
"C007684","Affluent","Khyber Pakhtunkhwa",51,"Salaried","440070.95","2","10664708.35","1390822.40","49","12","0.65",6,"24.49","Repeated Late Payments"
"C003212","Mass Market","Sindh",27,"Self-Employed","63959.84","4","3097746.91","1389749.99","83","14","0.45",7,"16.87","Repeated Late Payments"
"C000342","Premium","Islamabad Capital",31,"Business Owner","916293.66","2","2730922.72","1388457.71","37","2","0.22",5,"5.41","Occasional Late Payments"
"C000034","Mass Market","Punjab",21,"Salaried","56494.19","3","2836788.90","1388124.23","40","12","15.45",124,"30.00","High Payment Concern"
"C000163","Mass Market","Punjab",43,"Salaried","92923.48","3","1966679.88","1387795.11","33","6","0.42",7,"18.18","Repeated Late Payments"
"C002569","Premium","Sindh",39,"Retired","108198.11","2","1608878.71","1387177.17","48","2","0.23",6,"4.17","Occasional Late Payments"
"C003858","Mass Market","Sindh",36,"Salaried","68574.46","5","6472423.46","1386775.57","82","32","0.60",2,"39.02","Repeated Late Payments"
"C004101","Mass Market","Punjab",39,"Salaried","51898.71","2","2221833.90","1386144.71","54","3","0.19",4,"5.56","Repeated Late Payments"
"C002157","Affluent","Punjab",27,"Salaried","203988.03","4","8743470.70","1384756.92","61","28","0.75",2,"45.90","Repeated Late Payments"
"C005922","Mass Affluent","Punjab",42,"Salaried","78376.10","1","1843159.80","1384557.28","34","0","0.00",0,"0.00","No Late Payments"
"C001552","Affluent","Sindh",30,"Business Owner","421632.73","1","1500000.00","1384223.55","10","1","0.20",2,"10.00","Occasional Late Payments"
"C001583","Mass Market","Punjab",47,"Unemployed","40714.88","1","2702133.60","1383181.12","44","2","0.07",2,"4.55","Occasional Late Payments"
"C008384","Mass Affluent","Punjab",39,"Business Owner","99797.16","1","1598134.92","1382032.29","5","3","2.40",6,"60.00","Repeated Late Payments"
"C002074","Mass Market","Khyber Pakhtunkhwa",21,"Business Owner","57117.35","3","2780776.78","1381029.72","40","15","0.55",2,"37.50","Repeated Late Payments"
"C008972","Mass Market","Punjab",33,"Retired","119108.77","2","1785686.02","1378808.76","11","1","0.45",5,"9.09","Occasional Late Payments"
"C004893","Mass Market","Sindh",42,"Business Owner","53003.61","3","3582325.81","1376884.92","47","14","2.83",59,"29.79","High Payment Concern"
"C006798","Mass Market","Punjab",39,"Salaried","108438.21","4","3132212.77","1375569.61","89","36","0.81",20,"40.45","Repeated Late Payments"
"C006150","Mass Market","Khyber Pakhtunkhwa",36,"Unemployed","21736.43","2","1562128.23","1375519.22","12","1","0.58",7,"8.33","Occasional Late Payments"
"C008909","Mass Market","Sindh",40,"Salaried","70192.84","3","6995593.14","1374800.43","57","39","42.09",144,"68.42","High Payment Concern"
"C001497","Mass Market","Khyber Pakhtunkhwa",42,"Self-Employed","88251.81","3","3403428.01","1373908.26","67","30","35.85",149,"44.78","High Payment Concern"
"C002374","Mass Market","Punjab",48,"Salaried","26432.69","2","2719159.03","1373889.77","14","6","0.57",2,"42.86","Repeated Late Payments"
"C001675","Mass Market","Khyber Pakhtunkhwa",32,"Salaried","56604.67","2","1615264.52","1372245.10","6","0","0.00",0,"0.00","No Late Payments"
"C006446","Mass Affluent","Punjab",22,"Salaried","265592.83","5","4768599.00","1372211.01","57","19","0.53",2,"33.33","Repeated Late Payments"
"C006926","Premium","Punjab",36,"Self-Employed","565735.63","5","12190513.27","1371741.62","88","42","1.89",43,"47.73","High Payment Concern"
"C004023","Mass Affluent","Punjab",31,"Self-Employed","169717.55","2","1499855.93","1370177.01","17","1","0.12",2,"5.88","Occasional Late Payments"
"C008829","Mass Affluent","Punjab",35,"Salaried","129106.01","4","6227890.65","1363601.45","62","18","0.68",7,"29.03","Repeated Late Payments"
"C006086","Mass Affluent","Khyber Pakhtunkhwa",60,"Salaried","60872.90","3","1747767.02","1361185.34","53","8","9.53",138,"15.09","High Payment Concern"
"C007793","Mass Market","Punjab",44,"Salaried","24519.75","2","1601889.79","1360939.07","26","3","0.50",7,"11.54","Repeated Late Payments"
"C008518","Premium","Punjab",28,"Business Owner","799745.93","1","1500000.00","1358480.49","20","1","0.10",2,"5.00","Occasional Late Payments"
"C004293","Mass Affluent","Punjab",30,"Salaried","287371.63","2","2753493.62","1357539.61","64","25","0.67",7,"39.06","Repeated Late Payments"
"C007407","Mass Market","Islamabad Capital",55,"Salaried","65036.23","2","3333163.77","1357233.35","46","25","17.70",71,"54.35","High Payment Concern"
"C006601","Mass Market","Punjab",54,"Self-Employed","30460.26","3","2915828.72","1354936.63","59","17","0.46",2,"28.81","Repeated Late Payments"
"C009271","Mass Market","Punjab",43,"Student","57797.28","1","1466754.48","1354572.34","32","2","0.16",4,"6.25","Occasional Late Payments"
"C006923","Mass Affluent","Punjab",29,"Salaried","191616.26","3","2955471.03","1354404.66","53","17","0.64",5,"32.08","Repeated Late Payments"
"C005095","Mass Affluent","Islamabad Capital",38,"Business Owner","217058.98","1","1471791.79","1353420.68","1","0","0.00",0,"0.00","No Late Payments"
"C006789","Mass Affluent","Khyber Pakhtunkhwa",54,"Salaried","132555.89","5","10188120.92","1353126.45","81","37","4.72",71,"45.68","High Payment Concern"
"C004698","Affluent","Sindh",52,"Unemployed","9324.88","1","1415792.20","1351124.49","16","2","0.38",5,"12.50","Occasional Late Payments"
"C005679","Mass Affluent","Khyber Pakhtunkhwa",34,"Self-Employed","106633.96","3","7410009.85","1349354.28","90","37","0.67",3,"41.11","Repeated Late Payments"
"C005362","Mass Market","Punjab",38,"Salaried","46459.41","2","1720822.38","1349260.92","23","1","0.26",6,"4.35","Occasional Late Payments"
"C001503","Mass Market","Punjab",32,"Business Owner","79972.09","1","1704085.35","1349235.54","9","2","0.33",2,"22.22","Occasional Late Payments"
"C001240","Mass Market","Punjab",47,"Unemployed","23500.07","1","1703470.51","1348409.00","16","11","26.06",62,"68.75","High Payment Concern"
"C001143","Mass Affluent","Khyber Pakhtunkhwa",42,"Retired","57002.23","2","2166685.73","1347392.64","47","4","0.47",7,"8.51","Repeated Late Payments"
"C005650","Mass Market","Punjab",36,"Salaried","38196.79","1","1667825.17","1345580.81","9","3","16.78",66,"33.33","Repeated Late Payments"
"C001574","Affluent","Khyber Pakhtunkhwa",67,"Salaried","142882.05","2","7648146.75","1344836.07","14","3","0.43",2,"21.43","Repeated Late Payments"
"C007064","Mass Affluent","Punjab",38,"Retired","134970.44","1","1603993.76","1343886.49","21","3","0.52",6,"14.29","Repeated Late Payments"
"C000144","Mass Market","Sindh",40,"Business Owner","64230.42","1","1511315.50","1343426.42","4","0","0.00",0,"0.00","No Late Payments"
"C003165","Mass Market","Sindh",29,"Salaried","75307.98","2","2262394.58","1343290.37","48","15","12.77",66,"31.25","High Payment Concern"
"C001674","Mass Affluent","Punjab",21,"Salaried","82863.61","3","7593892.44","1342906.43","31","9","0.68",6,"29.03","Repeated Late Payments"
"C002109","Mass Market","Punjab",43,"Business Owner","99837.28","2","2634339.71","1342802.57","25","11","0.64",2,"44.00","Repeated Late Payments"
"C008712","Mass Market","Punjab",24,"Salaried","49985.57","2","1908794.98","1341449.46","43","1","0.05",2,"2.33","Occasional Late Payments"
"C004192","Mass Affluent","Khyber Pakhtunkhwa",42,"Salaried","127566.48","1","1402611.65","1339495.08","8","0","0.00",0,"0.00","No Late Payments"
"C003537","Mass Affluent","Punjab",21,"Salaried","191601.05","1","1500000.00","1339011.42","1","0","0.00",0,"0.00","No Late Payments"
"C004849","Mass Market","Punjab",28,"Retired","62079.37","2","3487280.56","1338221.81","61","14","0.41",5,"22.95","Repeated Late Payments"
"C007341","Mass Affluent","Sindh",36,"Business Owner","104595.25","2","1737922.11","1337883.33","24","13","14.63",60,"54.17","High Payment Concern"
"C001624","Mass Affluent","Punjab",21,"Retired","94292.20","3","2178927.37","1336032.63","40","9","0.48",4,"22.50","Repeated Late Payments"
"C001237","Mass Market","Punjab",22,"Salaried","98771.11","2","1465143.50","1335826.72","21","4","0.57",4,"19.05","Repeated Late Payments"
"C009985","Mass Affluent","Sindh",39,"Self-Employed","98830.22","1","1486469.37","1335753.41","10","1","0.30",3,"10.00","Occasional Late Payments"
"C008002","Mass Affluent","Balochistan",22,"Student","20028.24","1","1576852.05","1335660.64","22","3","0.68",7,"13.64","Repeated Late Payments"
"C008862","Mass Market","Punjab",35,"Self-Employed","80682.92","2","2042904.59","1334600.56","51","23","18.41",73,"45.10","High Payment Concern"
"C006054","Mass Affluent","Punjab",38,"Salaried","250309.82","1","1491773.95","1334419.46","2","1","1.00",2,"50.00","Occasional Late Payments"
"C000548","Mass Market","Punjab",34,"Salaried","44379.22","2","1709853.66","1334405.14","23","7","0.48",2,"30.43","Repeated Late Payments"
"C000518","Mass Affluent","Khyber Pakhtunkhwa",38,"Unemployed","20801.82","3","2673593.51","1332958.75","58","31","28.86",140,"53.45","High Payment Concern"
"C001083","Mass Market","Balochistan",27,"Salaried","50867.97","2","2417843.70","1332217.55","25","11","0.68",2,"44.00","Repeated Late Payments"
"C005270","Mass Market","Sindh",29,"Self-Employed","56418.65","5","5406142.14","1332017.41","72","26","1.51",45,"36.11","High Payment Concern"
"C005524","Mass Market","Sindh",43,"Self-Employed","29281.17","2","2831246.37","1330721.97","12","3","1.00",6,"25.00","Repeated Late Payments"
"C005321","Mass Affluent","Punjab",49,"Business Owner","187804.73","3","1477156.36","1329600.41","49","10","5.82",53,"20.41","High Payment Concern"
"C009055","Mass Market","Khyber Pakhtunkhwa",41,"Student","40129.12","2","2917802.94","1327999.75","72","24","0.54",6,"33.33","Repeated Late Payments"
"C005010","Mass Market","Punjab",24,"Self-Employed","61675.41","4","3356498.00","1327265.39","92","31","3.07",73,"33.70","High Payment Concern"
"C005201","Mass Market","Punjab",39,"Salaried","88660.92","3","2242320.47","1325151.21","40","5","0.33",7,"12.50","Repeated Late Payments"
"C006266","Mass Market","Khyber Pakhtunkhwa",50,"Unemployed","22981.16","2","3183547.11","1325088.67","42","14","0.62",6,"33.33","Repeated Late Payments"
"C009001","Mass Market","Balochistan",36,"Business Owner","71065.98","2","1617773.23","1324344.69","30","2","0.47",7,"6.67","Occasional Late Payments"
"C000161","Mass Market","Punjab",31,"Salaried","62246.15","3","2390285.02","1323485.16","23","6","0.48",2,"26.09","Repeated Late Payments"
"C007954","Mass Market","Punjab",46,"Business Owner","50590.26","2","2225484.47","1321920.46","30","3","0.10",1,"10.00","Repeated Late Payments"
"C006180","Affluent","Sindh",30,"Business Owner","255728.96","2","12510830.80","1321352.37","33","9","0.45",2,"27.27","Repeated Late Payments"
"C006263","Affluent","Punjab",37,"Salaried","301185.55","3","4179141.46","1319713.32","29","10","0.62",3,"34.48","Repeated Late Payments"
"C001198","Mass Market","Sindh",31,"Business Owner","60883.46","2","1633134.89","1319120.79","19","0","0.00",0,"0.00","No Late Payments"
"C009223","Mass Market","Punjab",51,"Salaried","69910.30","3","2577568.39","1317155.61","31","10","0.77",7,"32.26","Repeated Late Payments"
"C008902","Mass Market","Balochistan",51,"Self-Employed","31782.75","3","2530198.92","1316700.39","44","6","0.48",7,"13.64","Repeated Late Payments"
"C000413","Mass Market","Punjab",55,"Salaried","46641.20","2","2092898.36","1316240.40","31","13","15.74",72,"41.94","High Payment Concern"
"C007553","Mass Market","Punjab",29,"Self-Employed","117832.47","4","2735289.19","1315914.96","72","25","0.53",3,"34.72","Repeated Late Payments"
"C008911","Mass Market","Punjab",44,"Salaried","66288.90","2","1857784.38","1314873.74","41","0","0.00",0,"0.00","No Late Payments"
"C004078","Mass Market","Sindh",31,"Salaried","82223.06","2","2436130.74","1314398.36","14","7","0.64",2,"50.00","Repeated Late Payments"
"C007230","Mass Affluent","Islamabad Capital",28,"Salaried","157221.21","2","2036870.59","1314244.36","37","4","0.32",5,"10.81","Repeated Late Payments"
"C002589","Mass Market","Sindh",40,"Salaried","114167.65","1","2498495.52","1313192.12","35","16","18.20",70,"45.71","High Payment Concern"
"C007226","Mass Market","Punjab",57,"Salaried","42336.41","1","1486970.09","1312853.87","14","1","0.50",7,"7.14","Occasional Late Payments"
"C004570","Premium","Sindh",38,"Business Owner","1385471.63","1","1500000.00","1312537.95","4","0","0.00",0,"0.00","No Late Payments"
"C005536","Mass Market","Khyber Pakhtunkhwa",29,"Salaried","48689.51","2","1552176.01","1310498.03","9","0","0.00",0,"0.00","No Late Payments"
"C004907","Mass Affluent","Balochistan",32,"Salaried","125026.39","3","3547934.43","1309736.27","53","18","0.51",2,"33.96","Repeated Late Payments"
"C005278","Mass Affluent","Khyber Pakhtunkhwa",33,"Student","48824.47","1","1366218.61","1308913.20","2","0","0.00",0,"0.00","No Late Payments"
"C001593","Affluent","Islamabad Capital",36,"Salaried","372946.74","1","1500000.00","1308614.90","1","0","0.00",0,"0.00","No Late Payments"
"C008564","Mass Market","Punjab",39,"Salaried","35490.11","2","2240221.82","1307343.27","42","15","14.29",74,"35.71","High Payment Concern"
"C005085","Mass Market","Balochistan",63,"Self-Employed","58959.00","1","1402142.67","1306105.67","9","1","0.11",1,"11.11","Occasional Late Payments"
"C003666","Mass Market","Punjab",53,"Self-Employed","23394.97","2","1696054.04","1306079.28","17","2","2.41",35,"11.76","Occasional Late Payments"
"C007428","Mass Market","Punjab",36,"Salaried","44293.52","1","1563641.37","1305528.95","36","1","0.14",5,"2.78","Occasional Late Payments"
"C006937","Mass Affluent","Balochistan",49,"Self-Employed","167080.84","1","1537743.73","1303239.61","1","0","0.00",0,"0.00","No Late Payments"
"C008429","Mass Market","Islamabad Capital",62,"Business Owner","47961.11","1","1490743.77","1302952.91","21","1","0.10",2,"4.76","Occasional Late Payments"
"C002563","Mass Affluent","Khyber Pakhtunkhwa",57,"Salaried","162990.60","1","1459494.97","1302659.24","8","1","0.13",1,"12.50","Occasional Late Payments"
"C007567","Mass Market","Punjab",40,"Self-Employed","42448.82","4","10388854.42","1302560.56","65","32","35.62",148,"49.23","High Payment Concern"
"C006104","Mass Market","Khyber Pakhtunkhwa",28,"Salaried","59835.40","2","2124962.99","1301953.20","45","7","9.82",137,"15.56","High Payment Concern"
"C009813","Mass Affluent","Sindh",49,"Unemployed","8971.47","1","2155513.54","1301601.52","13","1","0.46",6,"7.69","Occasional Late Payments"
"C002617","Mass Affluent","Punjab",48,"Salaried","155650.15","4","3802401.61","1300787.67","94","25","0.44",4,"26.60","Repeated Late Payments"
"C002412","Mass Affluent","Islamabad Capital",41,"Business Owner","162168.21","2","2926158.87","1300580.04","14","3","0.57",4,"21.43","Repeated Late Payments"
"C009615","Mass Market","Punjab",36,"Business Owner","109975.99","2","1629134.85","1300274.27","8","2","3.88",29,"25.00","Occasional Late Payments"
"C005162","Mass Market","Balochistan",31,"Business Owner","76381.39","2","2924847.93","1299819.69","58","17","0.53",5,"29.31","Repeated Late Payments"
"C006694","Mass Market","Khyber Pakhtunkhwa",37,"Business Owner","92887.87","2","1371925.31","1298727.21","13","0","0.00",0,"0.00","No Late Payments"
"C009390","Mass Market","Punjab",46,"Salaried","46779.24","3","4285908.86","1298567.26","53","13","0.32",2,"24.53","Repeated Late Payments"
"C006381","Premium","Sindh",33,"Salaried","525276.63","2","1975313.08","1298088.00","23","12","0.74",2,"52.17","Repeated Late Payments"
"C002155","Mass Affluent","Sindh",26,"Salaried","90954.34","3","2648651.31","1298036.39","40","16","0.60",2,"40.00","Repeated Late Payments"
"C004904","Mass Market","Balochistan",35,"Business Owner","54561.38","3","1863398.31","1297954.30","62","13","0.47",7,"20.97","Repeated Late Payments"
"C005999","Mass Affluent","Khyber Pakhtunkhwa",21,"Salaried","198392.14","2","4363008.01","1297315.62","27","8","0.44",2,"29.63","Repeated Late Payments"
"C006347","Mass Market","Islamabad Capital",47,"Salaried","85986.19","1","1428802.54","1295993.93","16","3","0.75",6,"18.75","Repeated Late Payments"
"C003731","Mass Affluent","Balochistan",30,"Salaried","126597.43","3","5734320.12","1295953.77","73","22","0.45",2,"30.14","Repeated Late Payments"
"C000060","Premium","Punjab",41,"Unemployed","22121.94","3","2190598.34","1294424.77","42","19","0.74",7,"45.24","Repeated Late Payments"
"C005685","Mass Market","Punjab",25,"Salaried","68351.45","3","1541611.11","1294154.05","91","17","5.23",65,"18.68","High Payment Concern"
"C003739","Affluent","Khyber Pakhtunkhwa",51,"Salaried","378214.39","4","3725285.86","1293963.37","68","23","0.51",2,"33.82","Repeated Late Payments"
"C009849","Mass Affluent","Punjab",49,"Salaried","103761.12","3","1715721.15","1293853.48","31","3","0.45",7,"9.68","Repeated Late Payments"
"C003484","Mass Market","Sindh",30,"Salaried","34906.80","1","1354210.66","1292871.95","10","0","0.00",0,"0.00","No Late Payments"
